,_time,host,name,io_time,iops_in_progress,merged_reads,merged_writes,read_bytes,read_time,reads,weighted_io_time,write_bytes,write_time,writes,class_1,class_2
35,2023-04-12 17:50:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
36,2023-04-12 17:51:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
37,2023-04-12 17:51:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
38,2023-04-12 17:51:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
39,2023-04-12 17:51:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
40,2023-04-12 17:51:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
41,2023-04-12 17:51:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
42,2023-04-12 17:52:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
43,2023-04-12 17:52:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
44,2023-04-12 17:52:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
45,2023-04-12 17:52:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
46,2023-04-12 17:52:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
47,2023-04-12 17:52:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
48,2023-04-12 17:53:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
49,2023-04-12 17:53:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
50,2023-04-12 17:53:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
51,2023-04-12 17:53:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
52,2023-04-12 17:53:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
53,2023-04-12 17:53:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
54,2023-04-12 17:54:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
55,2023-04-12 17:54:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
56,2023-04-12 17:54:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
57,2023-04-12 17:54:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
58,2023-04-12 17:54:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
59,2023-04-12 17:54:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
60,2023-04-12 17:55:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
61,2023-04-12 17:55:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
62,2023-04-12 17:55:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
63,2023-04-12 17:55:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
64,2023-04-12 17:55:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
65,2023-04-12 17:55:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
66,2023-04-12 17:56:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
67,2023-04-12 17:56:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
68,2023-04-12 17:56:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
69,2023-04-12 17:56:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
70,2023-04-12 17:56:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
71,2023-04-12 17:56:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
72,2023-04-12 17:57:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
73,2023-04-12 17:57:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
74,2023-04-12 17:57:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
75,2023-04-12 17:57:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
76,2023-04-12 17:57:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
77,2023-04-12 17:57:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
78,2023-04-12 17:58:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
79,2023-04-12 17:58:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
80,2023-04-12 17:58:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
81,2023-04-12 17:58:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
82,2023-04-12 17:58:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
83,2023-04-12 17:58:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
84,2023-04-12 17:59:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
85,2023-04-12 17:59:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
86,2023-04-12 17:59:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
87,2023-04-12 17:59:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
88,2023-04-12 17:59:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
89,2023-04-12 17:59:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
90,2023-04-12 18:00:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
91,2023-04-12 18:00:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
92,2023-04-12 18:00:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
93,2023-04-12 18:00:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
94,2023-04-12 18:00:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
95,2023-04-12 18:00:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
96,2023-04-12 18:01:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
97,2023-04-12 18:01:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
98,2023-04-12 18:01:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
99,2023-04-12 18:01:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
100,2023-04-12 18:01:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
101,2023-04-12 18:01:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
102,2023-04-12 18:02:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
103,2023-04-12 18:02:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
104,2023-04-12 18:02:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
105,2023-04-12 18:02:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
106,2023-04-12 18:02:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
107,2023-04-12 18:02:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
108,2023-04-12 18:03:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
109,2023-04-12 18:03:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
110,2023-04-12 18:03:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
111,2023-04-12 18:03:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
112,2023-04-12 18:03:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
113,2023-04-12 18:03:50+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
114,2023-04-12 18:04:00+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
115,2023-04-12 18:04:10+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
116,2023-04-12 18:04:20+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
117,2023-04-12 18:04:30+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
118,2023-04-12 18:04:40+00:00,pi4testbed,mmcblk0,1221460,0,4389,109368,603888640,42709,13221,43450392,8819876864,43404154,296740,normal,normal
119,2023-04-12 18:04:50+00:00,pi4testbed,mmcblk0,1221468,0,4389,109369,603888640,42709,13221,43450398,8819889152,43404160,296742,normal,normal
120,2023-04-12 18:05:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
121,2023-04-12 18:05:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
122,2023-04-12 18:05:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
123,2023-04-12 18:05:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
124,2023-04-12 18:05:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
125,2023-04-12 18:05:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
126,2023-04-12 18:06:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
127,2023-04-12 18:06:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
128,2023-04-12 18:06:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
129,2023-04-12 18:06:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
130,2023-04-12 18:06:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
131,2023-04-12 18:06:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
132,2023-04-12 18:07:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
133,2023-04-12 18:07:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
134,2023-04-12 18:07:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
135,2023-04-12 18:07:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
136,2023-04-12 18:07:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
137,2023-04-12 18:07:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
138,2023-04-12 18:08:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
139,2023-04-12 18:08:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
140,2023-04-12 18:08:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
141,2023-04-12 18:08:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
142,2023-04-12 18:08:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
143,2023-04-12 18:08:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
144,2023-04-12 18:09:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
145,2023-04-12 18:09:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
146,2023-04-12 18:09:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
147,2023-04-12 18:09:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
148,2023-04-12 18:09:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
149,2023-04-12 18:09:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
150,2023-04-12 18:10:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
151,2023-04-12 18:10:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
152,2023-04-12 18:10:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
153,2023-04-12 18:10:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
154,2023-04-12 18:10:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
155,2023-04-12 18:10:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
156,2023-04-12 18:11:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
157,2023-04-12 18:11:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
158,2023-04-12 18:11:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
159,2023-04-12 18:11:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
160,2023-04-12 18:11:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
161,2023-04-12 18:11:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
162,2023-04-12 18:12:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
163,2023-04-12 18:12:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
164,2023-04-12 18:12:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
165,2023-04-12 18:12:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
166,2023-04-12 18:12:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
167,2023-04-12 18:12:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
168,2023-04-12 18:13:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
169,2023-04-12 18:13:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
170,2023-04-12 18:13:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
171,2023-04-12 18:13:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
172,2023-04-12 18:13:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
173,2023-04-12 18:13:50+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
174,2023-04-12 18:14:00+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
175,2023-04-12 18:14:10+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
176,2023-04-12 18:14:20+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
177,2023-04-12 18:14:30+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
178,2023-04-12 18:14:40+00:00,pi4testbed,mmcblk0,1221472,0,4389,109369,603888640,42709,13221,43450400,8819893248,43404161,296743,normal,normal
