,_time,host,active,available,available_percent,buffered,cached,commit_limit,committed_as,dirty,free,high_free,high_total,huge_page_size,huge_pages_free,huge_pages_total,inactive,low_free,low_total,mapped,page_tables,shared,slab,sreclaimable,sunreclaim,swap_cached,swap_free,swap_total,total,used,used_percent,vmalloc_chunk,vmalloc_total,vmalloc_used,write_back,write_back_tmp,class_1,class_2
10,2023-04-12 17:46:40+00:00,pi4testbed,465190912,1405784064,72.49766057536115,97386496,946704384,1074388992,1780277248,0,493592576,0,0,0,0,0,793198592,0,0,227172352,6389760,36999168,94318592,64352256,29966336,0,104853504,104853504,1939075072,401391616,20.700158637282502,0,265885319168,11583488,0,0,normal,normal
11,2023-04-12 17:46:50+00:00,pi4testbed,465190912,1405784064,72.49766057536115,97390592,946704384,1074388992,1780277248,4096,493592576,0,0,0,0,0,793174016,0,0,227172352,6389760,36999168,94318592,64352256,29966336,0,104853504,104853504,1939075072,401387520,20.699947402552137,0,265885319168,11583488,0,0,normal,normal
12,2023-04-12 17:47:00+00:00,pi4testbed,465190912,1405784064,72.49766057536115,97390592,946704384,1074388992,1780011008,0,493592576,0,0,0,0,0,793174016,0,0,227069952,6389760,36999168,94318592,64352256,29966336,0,104853504,104853504,1939075072,401387520,20.699947402552137,0,265885319168,11567104,0,0,normal,normal
13,2023-04-12 17:47:10+00:00,pi4testbed,465195008,1406296064,72.52406491665734,97390592,946683904,1074388992,1780166656,0,494108672,0,0,0,0,0,793174016,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,400891904,20.67438800017744,0,265885319168,11583488,0,0,normal,normal
14,2023-04-12 17:47:20+00:00,pi4testbed,465195008,1406296064,72.52406491665734,97390592,946683904,1074388992,1780006912,0,494108672,0,0,0,0,0,793174016,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,400891904,20.67438800017744,0,265885319168,11583488,0,0,normal,normal
15,2023-04-12 17:47:30+00:00,pi4testbed,465195008,1406554112,72.53737270467062,97390592,946688000,1074388992,1780011008,0,494366720,0,0,0,0,0,793174016,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,400629760,20.660868977433797,0,265885319168,11567104,0,0,normal,normal
16,2023-04-12 17:47:40+00:00,pi4testbed,465195008,1406812160,72.55068049268388,97390592,946688000,1074388992,1780011008,0,494624768,0,0,0,0,0,792387584,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,400371712,20.64756118942052,0,265885319168,11550720,0,0,normal,normal
17,2023-04-12 17:47:50+00:00,pi4testbed,465195008,1406812160,72.55068049268388,97390592,946688000,1074388992,1780277248,0,494624768,0,0,0,0,0,792387584,0,0,227172352,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,400371712,20.64756118942052,0,265885319168,11550720,0,0,normal,normal
18,2023-04-12 17:48:00+00:00,pi4testbed,465195008,1407070208,72.56398828069716,97390592,946688000,1074388992,1780260864,0,494882816,0,0,0,0,0,792387584,0,0,227172352,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,400113664,20.634253401407246,0,265885319168,11550720,0,0,normal,normal
19,2023-04-12 17:48:10+00:00,pi4testbed,465195008,1407070208,72.56398828069716,97390592,946683904,1074388992,1780166656,0,494882816,0,0,0,0,0,792387584,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,400117760,20.63446463613761,0,265885319168,11550720,0,0,normal,normal
20,2023-04-12 17:48:20+00:00,pi4testbed,465195008,1407070208,72.56398828069716,97390592,946683904,1074388992,1780006912,0,494882816,0,0,0,0,0,793145344,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,400117760,20.63446463613761,0,265885319168,11550720,0,0,normal,normal
21,2023-04-12 17:48:30+00:00,pi4testbed,465195008,1407844352,72.60391164473698,97390592,946688000,1074388992,1780011008,0,495656960,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399339520,20.594330037367424,0,265885319168,11550720,0,0,normal,normal
22,2023-04-12 17:48:40+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11534336,0,0,normal,normal
23,2023-04-12 17:48:50+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11534336,0,0,normal,normal
24,2023-04-12 17:49:00+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11517952,0,0,normal,normal
25,2023-04-12 17:49:10+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946683904,1074388992,1780273152,0,495398912,0,0,0,0,0,792555520,0,0,227164160,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,399601664,20.607849060111068,0,265885319168,11517952,0,0,normal,normal
26,2023-04-12 17:49:20+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946683904,1074388992,1788796928,0,495398912,0,0,0,0,0,792555520,0,0,227164160,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,399601664,20.607849060111068,0,265885319168,11517952,0,0,normal,normal
27,2023-04-12 17:49:30+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11517952,0,0,normal,normal
28,2023-04-12 17:49:40+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11517952,0,0,normal,normal
29,2023-04-12 17:49:50+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11534336,0,0,normal,normal
30,2023-04-12 17:50:00+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946688000,1074388992,1780011008,0,495398912,0,0,0,0,0,792453120,0,0,227069952,6389760,36999168,94302208,64335872,29966336,0,104853504,104853504,1939075072,399597568,20.6076378253807,0,265885319168,11534336,0,0,normal,normal
31,2023-04-12 17:50:10+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946683904,1074388992,1780006912,0,495398912,0,0,0,0,0,792453120,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,399601664,20.607849060111068,0,265885319168,11517952,0,0,normal,normal
32,2023-04-12 17:50:20+00:00,pi4testbed,465195008,1407586304,72.5906038567237,97390592,946683904,1074388992,1780006912,0,495398912,0,0,0,0,0,792453120,0,0,227061760,6389760,36995072,94302208,64335872,29966336,0,104853504,104853504,1939075072,399601664,20.607849060111068,0,265885319168,11534336,0,0,normal,normal
33,2023-04-12 17:50:30+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780011008,0,494895104,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11534336,0,0,normal,normal
34,2023-04-12 17:50:40+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780011008,0,494895104,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11550720,0,0,normal,normal
35,2023-04-12 17:50:50+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780224000,0,494895104,0,0,0,0,0,792457216,0,0,227172352,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11550720,0,0,normal,normal
36,2023-04-12 17:51:00+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780224000,0,494895104,0,0,0,0,0,792457216,0,0,227172352,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11550720,0,0,normal,normal
37,2023-04-12 17:51:10+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946683904,1074388992,1780006912,0,494895104,0,0,0,0,0,792457216,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400105472,20.633830931946505,0,265885319168,11567104,0,0,normal,normal
38,2023-04-12 17:51:20+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946683904,1074388992,1780006912,0,494895104,0,0,0,0,0,792457216,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400105472,20.633830931946505,0,265885319168,11567104,0,0,normal,normal
39,2023-04-12 17:51:30+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780224000,0,494895104,0,0,0,0,0,792457216,0,0,227172352,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11567104,0,0,normal,normal
40,2023-04-12 17:51:40+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780158464,0,494895104,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11567104,0,0,normal,normal
41,2023-04-12 17:51:50+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780011008,0,494895104,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11583488,0,0,normal,normal
42,2023-04-12 17:52:00+00:00,pi4testbed,465195008,1407082496,72.56462198488826,97390592,946688000,1074388992,1780011008,0,494895104,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400101376,20.633619697216137,0,265885319168,11567104,0,0,normal,normal
43,2023-04-12 17:52:10+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,792457216,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11550720,0,0,normal,normal
44,2023-04-12 17:52:20+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,792457216,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11550720,0,0,normal,normal
45,2023-04-12 17:52:30+00:00,pi4testbed,465195008,1405792256,72.4980830448219,97390592,946688000,1074388992,1780011008,0,493604864,0,0,0,0,0,792457216,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,401391616,20.700158637282502,0,265885319168,11550720,0,0,normal,normal
46,2023-04-12 17:52:40+00:00,pi4testbed,465195008,1406050304,72.51139083283518,97390592,946688000,1074388992,1780015104,0,493862912,0,0,0,0,0,792461312,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,401133568,20.686850849269234,0,265885319168,11567104,0,0,normal,normal
47,2023-04-12 17:52:50+00:00,pi4testbed,465195008,1406308352,72.52469862084844,97390592,946688000,1074388992,1780011008,0,494120960,0,0,0,0,0,792461312,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400875520,20.67354306125596,0,265885319168,11567104,0,0,normal,normal
48,2023-04-12 17:53:00+00:00,pi4testbed,465195008,1406308352,72.52469862084844,97390592,946688000,1074388992,1780170752,0,494120960,0,0,0,0,0,792461312,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400875520,20.67354306125596,0,265885319168,11550720,0,0,normal,normal
49,2023-04-12 17:53:10+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,792461312,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11550720,0,0,normal,normal
50,2023-04-12 17:53:20+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,793206784,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11550720,0,0,normal,normal
51,2023-04-12 17:53:30+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793530368,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
52,2023-04-12 17:53:40+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793600000,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11550720,0,0,normal,normal
53,2023-04-12 17:53:50+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793669632,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
54,2023-04-12 17:54:00+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780170752,0,494379008,0,0,0,0,0,793710592,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
55,2023-04-12 17:54:10+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,793841664,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11567104,0,0,normal,normal
56,2023-04-12 17:54:20+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946683904,1074388992,1780006912,0,494379008,0,0,0,0,0,793841664,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400621568,20.660446507973056,0,265885319168,11567104,0,0,normal,normal
57,2023-04-12 17:54:30+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793858048,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11550720,0,0,normal,normal
58,2023-04-12 17:54:40+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780015104,0,494379008,0,0,0,0,0,793858048,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
59,2023-04-12 17:54:50+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793886720,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
60,2023-04-12 17:55:00+00:00,pi4testbed,465195008,1406566400,72.53800640886172,97390592,946688000,1074388992,1780011008,0,494379008,0,0,0,0,0,793886720,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400617472,20.660235273242684,0,265885319168,11567104,0,0,normal,normal
61,2023-04-12 17:55:10+00:00,pi4testbed,465195008,1406824448,72.551314196875,97390592,946683904,1074388992,1780142080,0,494637056,0,0,0,0,0,793632768,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400363520,20.64713871995978,0,265885319168,11599872,0,0,normal,normal
62,2023-04-12 17:55:20+00:00,pi4testbed,465195008,1406824448,72.551314196875,97390592,946683904,1074388992,1780006912,0,494637056,0,0,0,0,0,793632768,0,0,227061760,6389760,36995072,94318592,64335872,29982720,0,104853504,104853504,1939075072,400363520,20.64713871995978,0,265885319168,11583488,0,0,normal,normal
63,2023-04-12 17:55:30+00:00,pi4testbed,465195008,1406824448,72.551314196875,97390592,946688000,1074388992,1780154368,0,494637056,0,0,0,0,0,793632768,0,0,227069952,6389760,36999168,94318592,64335872,29982720,0,104853504,104853504,1939075072,400359424,20.64692748522941,0,265885319168,11567104,0,0,normal,normal
64,2023-04-12 17:55:40+00:00,pi4testbed,465195008,1406816256,72.55089172741425,97390592,946671616,1074388992,1780011008,0,494637056,0,0,0,0,0,793632768,0,0,227069952,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400375808,20.64777242415089,0,265885319168,11550720,0,0,normal,normal
65,2023-04-12 17:55:50+00:00,pi4testbed,465195008,1406816256,72.55089172741425,97390592,946671616,1074388992,1780011008,0,494637056,0,0,0,0,0,793632768,0,0,227069952,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400375808,20.64777242415089,0,265885319168,11550720,0,0,normal,normal
66,2023-04-12 17:56:00+00:00,pi4testbed,465195008,1406816256,72.55089172741425,97390592,946671616,1074388992,1780146176,0,494637056,0,0,0,0,0,793632768,0,0,227069952,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400375808,20.64777242415089,0,265885319168,11534336,0,0,normal,normal
67,2023-04-12 17:56:10+00:00,pi4testbed,465195008,1407590400,72.59081509145408,97390592,946667520,1074388992,1780006912,0,495411200,0,0,0,0,0,793632768,0,0,227065856,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,399605760,20.60806029484144,0,265885319168,11550720,0,0,normal,normal
68,2023-04-12 17:56:20+00:00,pi4testbed,465195008,1407590400,72.59081509145408,97390592,946667520,1074388992,1780006912,0,495411200,0,0,0,0,0,793632768,0,0,227065856,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,399605760,20.60806029484144,0,265885319168,11550720,0,0,normal,normal
69,2023-04-12 17:56:30+00:00,pi4testbed,465195008,1407361024,72.57898594655339,97390592,946671616,1074388992,1780170752,0,495181824,0,0,0,0,0,793632768,0,0,227074048,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,399831040,20.61967820501176,0,265885319168,11550720,0,0,normal,normal
70,2023-04-12 17:56:40+00:00,pi4testbed,465195008,1407361024,72.57898594655339,97390592,946671616,1074388992,1788801024,0,495181824,0,0,0,0,0,793735168,0,0,227176448,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,399831040,20.61967820501176,0,265885319168,11534336,0,0,normal,normal
71,2023-04-12 17:56:50+00:00,pi4testbed,465195008,1407361024,72.57898594655339,97390592,946671616,1074388992,1780011008,0,495181824,0,0,0,0,0,793632768,0,0,227074048,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,399831040,20.61967820501176,0,265885319168,11534336,0,0,normal,normal
72,2023-04-12 17:57:00+00:00,pi4testbed,465195008,1407361024,72.57898594655339,97390592,946671616,1074388992,1780011008,0,495181824,0,0,0,0,0,793632768,0,0,227074048,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,399831040,20.61967820501176,0,265885319168,11534336,0,0,normal,normal
73,2023-04-12 17:57:10+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946667520,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227069952,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,400609280,20.659812803781943,0,265885319168,11534336,0,0,normal,normal
74,2023-04-12 17:57:20+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946667520,1074388992,1780166656,0,494407680,0,0,0,0,0,793632768,0,0,227069952,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,400609280,20.659812803781943,0,265885319168,11517952,0,0,normal,normal
75,2023-04-12 17:57:30+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11534336,0,0,normal,normal
76,2023-04-12 17:57:40+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780170752,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11550720,0,0,normal,normal
77,2023-04-12 17:57:50+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11534336,0,0,normal,normal
78,2023-04-12 17:58:00+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11534336,0,0,normal,normal
79,2023-04-12 17:58:10+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946667520,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227069952,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,400609280,20.659812803781943,0,265885319168,11534336,0,0,normal,normal
80,2023-04-12 17:58:20+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946667520,1074388992,1780006912,0,494407680,0,0,0,0,0,793632768,0,0,227069952,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,400609280,20.659812803781943,0,265885319168,11534336,0,0,normal,normal
81,2023-04-12 17:58:30+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11534336,0,0,normal,normal
82,2023-04-12 17:58:40+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11550720,0,0,normal,normal
83,2023-04-12 17:58:50+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780011008,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11550720,0,0,normal,normal
84,2023-04-12 17:59:00+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946671616,1074388992,1780170752,0,494407680,0,0,0,0,0,793632768,0,0,227078144,6389760,36999168,94302208,64319488,29982720,0,104853504,104853504,1939075072,400605184,20.659601569051578,0,265885319168,11550720,0,0,normal,normal
85,2023-04-12 17:59:10+00:00,pi4testbed,465195008,1406586880,72.53906258251357,97390592,946667520,1074388992,1788661760,0,494407680,0,0,0,0,0,793735168,0,0,227172352,6389760,36995072,94302208,64319488,29982720,0,104853504,104853504,1939075072,400609280,20.659812803781943,0,265885319168,11550720,0,0,normal,normal
