,_time,host,active,available,available_percent,buffered,cached,commit_limit,committed_as,dirty,free,high_free,high_total,huge_page_size,huge_pages_free,huge_pages_total,inactive,low_free,low_total,mapped,page_tables,shared,slab,sreclaimable,sunreclaim,swap_cached,swap_free,swap_total,total,used,used_percent,vmalloc_chunk,vmalloc_total,vmalloc_used,write_back,write_back_tmp,class_1,class_2
50,2023-04-12 17:53:20+00:00,pi3testbed,465600512,1423265792,73.39921040457789,97710080,668540928,1074388992,1764573184,0,785408000,0,0,0,0,0,509009920,0,0,217399296,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,387416064,19.97942573726202,0,265885319168,11567104,0,0,normal,normal
51,2023-04-12 17:53:30+00:00,pi3testbed,465600512,1423036416,73.38738125967718,97710080,668545024,1074388992,1764417536,0,785178624,0,0,0,0,0,509009920,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,387641344,19.99104364743233,0,265885319168,11567104,0,0,normal,normal
52,2023-04-12 17:53:40+00:00,pi3testbed,465600512,1423036416,73.38738125967718,97710080,668545024,1074388992,1764577280,0,785178624,0,0,0,0,0,509378560,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,387641344,19.99104364743233,0,265885319168,11567104,0,0,normal,normal
53,2023-04-12 17:53:50+00:00,pi3testbed,465600512,1423036416,73.38738125967718,97710080,668545024,1074388992,1764417536,0,785178624,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,387641344,19.99104364743233,0,265885319168,11550720,0,0,normal,normal
54,2023-04-12 17:54:00+00:00,pi3testbed,465600512,1422778368,73.37407347166392,97710080,668545024,1074388992,1764417536,0,784920576,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,387899392,20.00435143544561,0,265885319168,11550720,0,0,normal,normal
55,2023-04-12 17:54:10+00:00,pi3testbed,465600512,1422778368,73.37407347166392,97710080,668540928,1074388992,1764413440,0,784920576,0,0,0,0,0,509206528,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,387903488,20.00456267017598,0,265885319168,11550720,0,0,normal,normal
56,2023-04-12 17:54:20+00:00,pi3testbed,465600512,1422520320,73.36076568365064,97710080,668540928,1074388992,1764413440,0,784662528,0,0,0,0,0,509206528,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388161536,20.01787045818925,0,265885319168,11550720,0,0,normal,normal
57,2023-04-12 17:54:30+00:00,pi3testbed,465600512,1422520320,73.36076568365064,97710080,668545024,1074388992,1764667392,0,784662528,0,0,0,0,0,509206528,0,0,217513984,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388157440,20.017659223458885,0,265885319168,11567104,0,0,normal,normal
58,2023-04-12 17:54:40+00:00,pi3testbed,465600512,1422520320,73.36076568365064,97710080,668545024,1074388992,1764417536,0,784662528,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388157440,20.017659223458885,0,265885319168,11550720,0,0,normal,normal
59,2023-04-12 17:54:50+00:00,pi3testbed,465600512,1422520320,73.36076568365064,97710080,668545024,1074388992,1764417536,0,784662528,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388157440,20.017659223458885,0,265885319168,11567104,0,0,normal,normal
60,2023-04-12 17:55:00+00:00,pi3testbed,465600512,1422520320,73.36076568365064,97710080,668545024,1074388992,1764421632,0,784662528,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388157440,20.017659223458885,0,265885319168,11567104,0,0,normal,normal
61,2023-04-12 17:55:10+00:00,pi3testbed,465600512,1422004224,73.3341501076241,97710080,668540928,1074388992,1764413440,0,784146432,0,0,0,0,0,509206528,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388677632,20.0444860342158,0,265885319168,11567104,0,0,normal,normal
62,2023-04-12 17:55:20+00:00,pi3testbed,465600512,1422004224,73.3341501076241,97710080,668540928,1074388992,1764413440,0,784146432,0,0,0,0,0,509206528,0,0,217403392,6402048,40509440,90726400,60801024,29925376,0,104853504,104853504,1939075072,388677632,20.0444860342158,0,265885319168,11567104,0,0,normal,normal
63,2023-04-12 17:55:30+00:00,pi3testbed,465600512,1422262272,73.34745789563738,97710080,668545024,1074388992,1764417536,0,784404480,0,0,0,0,0,509206528,0,0,217411584,6402048,40513536,90726400,60801024,29925376,0,104853504,104853504,1939075072,388415488,20.03096701147216,0,265885319168,11567104,0,0,normal,normal
