,_time,host,interface,bytes_recv,bytes_sent,drop_in,drop_out,err_in,err_out,packets_recv,packets_sent,class_1,class_2
326,2023-04-12 18:39:20+00:00,pi2testbed,wlan0,15079729092,1841295537,0,0,0,0,156383145,5264653,normal,normal
327,2023-04-12 18:39:30+00:00,pi2testbed,wlan0,15079748058,1841299016,0,0,0,0,156383349,5264664,normal,normal
328,2023-04-12 18:39:40+00:00,pi2testbed,wlan0,15079774123,1841302184,0,0,0,0,156383634,5264672,normal,normal
329,2023-04-12 18:39:50+00:00,pi2testbed,wlan0,15079801144,1841305768,0,0,0,0,156383903,5264681,normal,normal
330,2023-04-12 18:40:00+00:00,pi2testbed,wlan0,15079821073,1841308415,0,0,0,0,156384159,5264691,normal,normal
331,2023-04-12 18:40:10+00:00,pi2testbed,wlan0,15079845444,1841311680,0,0,0,0,156384441,5264700,normal,normal
332,2023-04-12 18:40:20+00:00,pi2testbed,wlan0,15079871259,1841315759,0,0,0,0,156384711,5264709,normal,normal
333,2023-04-12 18:40:30+00:00,pi2testbed,wlan0,15079888648,1841319386,0,0,0,0,156384903,5264718,normal,normal
334,2023-04-12 18:40:40+00:00,pi2testbed,wlan0,15079915576,1841323104,0,0,0,0,156385198,5264732,normal,normal
335,2023-04-12 18:40:50+00:00,pi2testbed,wlan0,15079942780,1841326847,0,0,0,0,156385470,5264746,normal,normal
336,2023-04-12 18:41:00+00:00,pi2testbed,wlan0,15079964318,1841330563,0,0,0,0,156385743,5264760,normal,normal
337,2023-04-12 18:41:10+00:00,pi2testbed,wlan0,15079992913,1841334269,0,0,0,0,156386080,5264774,normal,normal
338,2023-04-12 18:41:20+00:00,pi2testbed,wlan0,15080026414,1841337499,0,0,0,0,156386397,5264782,normal,normal
339,2023-04-12 18:41:30+00:00,pi2testbed,wlan0,15080057050,1841341225,0,0,0,0,156386712,5264796,normal,normal
340,2023-04-12 18:41:40+00:00,pi2testbed,wlan0,15080099491,1841344428,0,0,0,0,156387156,5264804,normal,normal
341,2023-04-12 18:41:50+00:00,pi2testbed,wlan0,15080128659,1841348159,0,0,0,0,156387462,5264818,normal,normal
342,2023-04-12 18:42:00+00:00,pi2testbed,wlan0,15080151871,1841351319,0,0,0,0,156387737,5264826,normal,normal
343,2023-04-12 18:42:10+00:00,pi2testbed,wlan0,15080179594,1841355036,0,0,0,0,156388026,5264840,normal,normal
344,2023-04-12 18:42:20+00:00,pi2testbed,wlan0,15080207498,1841358778,0,0,0,0,156388304,5264854,normal,normal
345,2023-04-12 18:42:30+00:00,pi2testbed,wlan0,15080226308,1841362269,0,0,0,0,156388529,5264866,normal,normal
346,2023-04-12 18:42:40+00:00,pi2testbed,wlan0,15080251545,1841365820,0,0,0,0,156388809,5264878,normal,normal
347,2023-04-12 18:42:50+00:00,pi2testbed,wlan0,15080283889,1841368975,0,0,0,0,156389105,5264886,normal,normal
348,2023-04-12 18:43:00+00:00,pi2testbed,wlan0,15080303463,1841372577,0,0,0,0,156389359,5264899,normal,normal
349,2023-04-12 18:43:10+00:00,pi2testbed,wlan0,15080331856,1841375659,0,0,0,0,156389647,5264906,normal,normal
350,2023-04-12 18:43:20+00:00,pi2testbed,wlan0,15080363556,1841378844,0,0,0,0,156389940,5264914,normal,normal
351,2023-04-12 18:43:30+00:00,pi2testbed,wlan0,15080382644,1841382367,0,0,0,0,156390168,5264926,normal,normal
352,2023-04-12 18:43:40+00:00,pi2testbed,wlan0,15080407780,1841385454,0,0,0,0,156390458,5264933,normal,normal
353,2023-04-12 18:43:50+00:00,pi2testbed,wlan0,15080436229,1841388513,0,0,0,0,156390731,5264940,normal,normal
354,2023-04-12 18:44:00+00:00,pi2testbed,wlan0,15080457557,1841391908,0,0,0,0,156391000,5264950,normal,normal
355,2023-04-12 18:44:10+00:00,pi2testbed,wlan0,15080480511,1841394973,0,0,0,0,156391267,5264957,normal,normal
356,2023-04-12 18:44:20+00:00,pi2testbed,wlan0,15080508747,1841398238,0,0,0,0,156391539,5264966,normal,normal
357,2023-04-12 18:44:30+00:00,pi2testbed,wlan0,15080527414,1841401963,0,0,0,0,156391745,5264974,normal,normal
358,2023-04-12 18:44:40+00:00,pi2testbed,wlan0,15080551151,1841405129,0,0,0,0,156392016,5264982,normal,normal
359,2023-04-12 18:44:50+00:00,pi2testbed,wlan0,15080582822,1841408860,0,0,0,0,156392315,5264996,normal,normal
360,2023-04-12 18:50:00+00:00,pi2testbed,wlan0,15081380867,1841521085,0,0,0,0,156400871,5265342,attack,x1_speedup
361,2023-04-12 18:50:10+00:00,pi2testbed,wlan0,15081408289,1841524167,0,0,0,0,156401156,5265349,attack,x1_speedup
362,2023-04-12 18:50:20+00:00,pi2testbed,wlan0,15081440675,1841527348,0,0,0,0,156401447,5265357,attack,x1_speedup
363,2023-04-12 18:50:30+00:00,pi2testbed,wlan0,15081535294,1845237186,0,0,0,0,156402924,5267831,attack,x1_speedup
364,2023-04-12 18:50:40+00:00,pi2testbed,wlan0,15081558930,1845240484,0,0,0,0,156403190,5267840,attack,x1_speedup
365,2023-04-12 18:50:50+00:00,pi2testbed,wlan0,15081619866,1845254397,0,0,0,0,156403553,5267884,attack,x1_speedup
366,2023-04-12 18:51:00+00:00,pi2testbed,wlan0,15086023142,1845541148,0,0,0,0,156410217,5271001,attack,x1_speedup
367,2023-04-12 18:51:10+00:00,pi2testbed,wlan0,15086044440,1845544293,0,0,0,0,156410480,5271009,attack,x1_speedup
368,2023-04-12 18:51:20+00:00,pi2testbed,wlan0,15086077708,1845547581,0,0,0,0,156410773,5271018,attack,x1_speedup
369,2023-04-12 18:51:30+00:00,pi2testbed,wlan0,15086094412,1845551119,0,0,0,0,156410976,5271030,attack,x1_speedup
370,2023-04-12 18:51:40+00:00,pi2testbed,wlan0,15086119498,1845555482,0,0,0,0,156411275,5271048,attack,x1_speedup
371,2023-04-12 18:51:50+00:00,pi2testbed,wlan0,15086152716,1845559305,0,0,0,0,156411563,5271063,attack,x1_speedup
372,2023-04-12 18:52:00+00:00,pi2testbed,wlan0,15086170875,1845562969,0,0,0,0,156411817,5271076,attack,x1_speedup
373,2023-04-12 18:52:10+00:00,pi2testbed,wlan0,15086193285,1845566320,0,0,0,0,156412085,5271086,attack,x1_speedup
374,2023-04-12 18:52:20+00:00,pi2testbed,wlan0,15086226804,1845569779,0,0,0,0,156412383,5271097,attack,x1_speedup
375,2023-04-12 18:52:30+00:00,pi2testbed,wlan0,15086243264,1845573234,0,0,0,0,156412574,5271107,attack,x1_speedup
376,2023-04-12 18:52:40+00:00,pi2testbed,wlan0,15086263651,1845576839,0,0,0,0,156412845,5271120,attack,x1_speedup
377,2023-04-12 18:52:50+00:00,pi2testbed,wlan0,15086296387,1845580592,0,0,0,0,156413147,5271134,attack,x1_speedup
378,2023-04-12 18:53:00+00:00,pi2testbed,wlan0,15086316629,1845583966,0,0,0,0,156413406,5271144,attack,x1_speedup
379,2023-04-12 18:53:10+00:00,pi2testbed,wlan0,15086336489,1845587704,0,0,0,0,156413671,5271159,attack,x1_speedup
380,2023-04-12 18:53:20+00:00,pi2testbed,wlan0,15086368985,1845591458,0,0,0,0,156413965,5271173,attack,x1_speedup
381,2023-04-12 18:53:30+00:00,pi2testbed,wlan0,15086385531,1845595091,0,0,0,0,156414153,5271181,attack,x1_speedup
382,2023-04-12 18:53:40+00:00,pi2testbed,wlan0,15086410120,1845598796,0,0,0,0,156414423,5271195,attack,x1_speedup
383,2023-04-12 18:53:50+00:00,pi2testbed,wlan0,15086452120,1845601982,0,0,0,0,156414732,5271203,attack,x1_speedup
384,2023-04-12 18:54:00+00:00,pi2testbed,wlan0,15086478805,1845605624,0,0,0,0,156415008,5271217,attack,x1_speedup
385,2023-04-12 18:54:10+00:00,pi2testbed,wlan0,15086498005,1845609426,0,0,0,0,156415266,5271232,attack,x1_speedup
386,2023-04-12 18:54:20+00:00,pi2testbed,wlan0,15086535897,1845612608,0,0,0,0,156415578,5271240,attack,x1_speedup
387,2023-04-12 18:54:30+00:00,pi2testbed,wlan0,15086551944,1845616145,0,0,0,0,156415774,5271252,attack,x1_speedup
388,2023-04-12 18:54:40+00:00,pi2testbed,wlan0,15086570006,1845619257,0,0,0,0,156416024,5271260,attack,x1_speedup
389,2023-04-12 18:54:50+00:00,pi2testbed,wlan0,15086601521,1845622450,0,0,0,0,156416316,5271268,attack,x1_speedup
390,2023-04-12 18:55:00+00:00,pi2testbed,wlan0,15086625166,1845625606,0,0,0,0,156416587,5271277,attack,x1_speedup
391,2023-04-12 18:55:10+00:00,pi2testbed,wlan0,15086645778,1845628822,0,0,0,0,156416849,5271285,attack,x1_speedup
392,2023-04-12 18:55:20+00:00,pi2testbed,wlan0,15086676904,1845632217,0,0,0,0,156417139,5271295,attack,x1_speedup
393,2023-04-12 18:55:30+00:00,pi2testbed,wlan0,15086695465,1845635772,0,0,0,0,156417340,5271308,attack,x1_speedup
394,2023-04-12 18:55:40+00:00,pi2testbed,wlan0,15086712705,1845639330,0,0,0,0,156417591,5271320,attack,x1_speedup
395,2023-04-12 18:55:50+00:00,pi2testbed,wlan0,15086746766,1845643013,0,0,0,0,156417890,5271334,attack,x1_speedup
396,2023-04-12 18:56:00+00:00,pi2testbed,wlan0,15086770214,1845646207,0,0,0,0,156418157,5271342,attack,x1_speedup
397,2023-04-12 18:56:10+00:00,pi2testbed,wlan0,15086795304,1845649407,0,0,0,0,156418420,5271350,attack,x1_speedup
398,2023-04-12 18:56:20+00:00,pi2testbed,wlan0,15086826114,1845652946,0,0,0,0,156418715,5271362,attack,x1_speedup
399,2023-04-12 18:56:30+00:00,pi2testbed,wlan0,15086846476,1845656467,0,0,0,0,156418925,5271374,attack,x1_speedup
400,2023-04-12 18:56:40+00:00,pi2testbed,wlan0,15086866923,1845659634,0,0,0,0,156419188,5271382,attack,x1_speedup
401,2023-04-12 18:56:50+00:00,pi2testbed,wlan0,15086900447,1845663055,0,0,0,0,156419488,5271393,attack,x1_speedup
402,2023-04-12 18:57:00+00:00,pi2testbed,wlan0,15086929672,1845666309,0,0,0,0,156419770,5271402,attack,x1_speedup
403,2023-04-12 18:57:10+00:00,pi2testbed,wlan0,15086951136,1845669542,0,0,0,0,156420042,5271411,attack,x1_speedup
404,2023-04-12 18:57:20+00:00,pi2testbed,wlan0,15086989071,1845672626,0,0,0,0,156420381,5271418,attack,x1_speedup
405,2023-04-12 18:57:30+00:00,pi2testbed,wlan0,15087012991,1845676937,0,0,0,0,156420635,5271426,attack,x1_speedup
406,2023-04-12 18:57:40+00:00,pi2testbed,wlan0,15087031347,1845680679,0,0,0,0,156420891,5271440,attack,x1_speedup
407,2023-04-12 18:57:50+00:00,pi2testbed,wlan0,15087063794,1845683936,0,0,0,0,156421180,5271449,attack,x1_speedup
408,2023-04-12 18:58:00+00:00,pi2testbed,wlan0,15087086632,1845687027,0,0,0,0,156421443,5271456,attack,x1_speedup
409,2023-04-12 18:58:10+00:00,pi2testbed,wlan0,15087121659,1845690197,0,0,0,0,156421737,5271464,attack,x1_speedup
410,2023-04-12 18:58:20+00:00,pi2testbed,wlan0,15087161975,1845693355,0,0,0,0,156422085,5271472,attack,x1_speedup
411,2023-04-12 18:58:30+00:00,pi2testbed,wlan0,15087181096,1845697170,0,0,0,0,156422309,5271480,attack,x1_speedup
412,2023-04-12 18:58:40+00:00,pi2testbed,wlan0,15087198800,1845700442,0,0,0,0,156422558,5271489,attack,x1_speedup
413,2023-04-12 18:58:50+00:00,pi2testbed,wlan0,15087235258,1845703797,0,0,0,0,156422866,5271499,attack,x1_speedup
414,2023-04-12 18:59:00+00:00,pi2testbed,wlan0,15087258831,1845707528,0,0,0,0,156423142,5271513,attack,x1_speedup
415,2023-04-12 18:59:10+00:00,pi2testbed,wlan0,15087278022,1845711241,0,0,0,0,156423399,5271527,attack,x1_speedup
416,2023-04-12 18:59:20+00:00,pi2testbed,wlan0,15087309120,1845714507,0,0,0,0,156423691,5271536,attack,x1_speedup
417,2023-04-12 18:59:30+00:00,pi2testbed,wlan0,15087331811,1845717874,0,0,0,0,156423936,5271545,attack,x1_speedup
418,2023-04-12 18:59:40+00:00,pi2testbed,wlan0,15087353857,1845721589,0,0,0,0,156424214,5271559,attack,x1_speedup
419,2023-04-12 18:59:50+00:00,pi2testbed,wlan0,15087385022,1845724862,0,0,0,0,156424504,5271568,attack,x1_speedup
420,2023-04-12 19:00:00+00:00,pi2testbed,wlan0,15087406499,1845728032,0,0,0,0,156424764,5271576,attack,x1_speedup
421,2023-04-12 19:00:10+00:00,pi2testbed,wlan0,15087426499,1845731201,0,0,0,0,156425013,5271584,attack,x1_speedup
422,2023-04-12 19:00:20+00:00,pi2testbed,wlan0,15087457386,1845734395,0,0,0,0,156425310,5271592,attack,x1_speedup
423,2023-04-12 19:00:30+00:00,pi2testbed,wlan0,15087475606,1845738022,0,0,0,0,156425519,5271601,attack,x1_speedup
424,2023-04-12 19:00:40+00:00,pi2testbed,wlan0,15087495858,1845741371,0,0,0,0,156425794,5271611,attack,x1_speedup
425,2023-04-12 19:00:50+00:00,pi2testbed,wlan0,15087525474,1845744540,0,0,0,0,156426073,5271619,attack,x1_speedup
426,2023-04-12 19:01:00+00:00,pi2testbed,wlan0,15087549693,1845747984,0,0,0,0,156426350,5271630,attack,x1_speedup
427,2023-04-12 19:01:10+00:00,pi2testbed,wlan0,15087569367,1845751534,0,0,0,0,156426616,5271642,attack,x1_speedup
428,2023-04-12 19:01:20+00:00,pi2testbed,wlan0,15087598513,1845755098,0,0,0,0,156426896,5271654,attack,x1_speedup
429,2023-04-12 19:01:30+00:00,pi2testbed,wlan0,15087634696,1845758629,0,0,0,0,156427162,5271666,attack,x1_speedup
430,2023-04-12 19:01:40+00:00,pi2testbed,wlan0,15087653783,1845761829,0,0,0,0,156427419,5271674,attack,x1_speedup
431,2023-04-12 19:01:50+00:00,pi2testbed,wlan0,15087688578,1845764916,0,0,0,0,156427734,5271681,attack,x1_speedup
432,2023-04-12 19:02:00+00:00,pi2testbed,wlan0,15087712711,1845767982,0,0,0,0,156428010,5271688,attack,x1_speedup
433,2023-04-12 19:02:10+00:00,pi2testbed,wlan0,15087730041,1845771334,0,0,0,0,156428257,5271698,attack,x1_speedup
434,2023-04-12 19:02:20+00:00,pi2testbed,wlan0,15087769288,1845774420,0,0,0,0,156428566,5271705,attack,x1_speedup
435,2023-04-12 19:02:30+00:00,pi2testbed,wlan0,15087791243,1845777962,0,0,0,0,156428799,5271717,attack,x1_speedup
436,2023-04-12 19:02:40+00:00,pi2testbed,wlan0,15087809149,1845781310,0,0,0,0,156429050,5271727,attack,x1_speedup
437,2023-04-12 19:02:50+00:00,pi2testbed,wlan0,15087840419,1845784479,0,0,0,0,156429344,5271735,attack,x1_speedup
438,2023-04-12 19:03:00+00:00,pi2testbed,wlan0,15087862333,1845787656,0,0,0,0,156429608,5271743,attack,x1_speedup
439,2023-04-12 19:03:10+00:00,pi2testbed,wlan0,15087879589,1845791223,0,0,0,0,156429854,5271755,attack,x1_speedup
440,2023-04-12 19:03:20+00:00,pi2testbed,wlan0,15087913003,1845794402,0,0,0,0,156430154,5271763,attack,x1_speedup
441,2023-04-12 19:03:30+00:00,pi2testbed,wlan0,15087932404,1845797876,0,0,0,0,156430366,5271775,attack,x1_speedup
442,2023-04-12 19:03:40+00:00,pi2testbed,wlan0,15087953876,1845801389,0,0,0,0,156430642,5271787,attack,x1_speedup
443,2023-04-12 19:03:50+00:00,pi2testbed,wlan0,15087982313,1845804473,0,0,0,0,156430918,5271794,attack,x1_speedup
444,2023-04-12 19:04:00+00:00,pi2testbed,wlan0,15088004929,1845808258,0,0,0,0,156431184,5271809,attack,x1_speedup
445,2023-04-12 19:04:10+00:00,pi2testbed,wlan0,15088024963,1845811615,0,0,0,0,156431445,5271819,attack,x1_speedup
446,2023-04-12 19:04:20+00:00,pi2testbed,wlan0,15088055382,1845814797,0,0,0,0,156431728,5271827,attack,x1_speedup
447,2023-04-12 19:04:30+00:00,pi2testbed,wlan0,15088076899,1845818073,0,0,0,0,156431956,5271836,attack,x1_speedup
448,2023-04-12 19:04:40+00:00,pi2testbed,wlan0,15088099121,1845821330,0,0,0,0,156432218,5271845,attack,x1_speedup
449,2023-04-12 19:04:50+00:00,pi2testbed,wlan0,15088128402,1845824396,0,0,0,0,156432507,5271852,attack,x1_speedup
450,2023-04-12 19:05:00+00:00,pi2testbed,wlan0,15088152211,1845827570,0,0,0,0,156432778,5271860,attack,x1_speedup
451,2023-04-12 19:05:10+00:00,pi2testbed,wlan0,15088180685,1845830680,0,0,0,0,156433056,5271867,attack,x1_speedup
452,2023-04-12 19:05:20+00:00,pi2testbed,wlan0,15088213718,1845834490,0,0,0,0,156433350,5271882,attack,x1_speedup
453,2023-04-12 19:05:30+00:00,pi2testbed,wlan0,15088233222,1845837689,0,0,0,0,156433559,5271890,attack,x1_speedup
454,2023-04-12 19:05:40+00:00,pi2testbed,wlan0,15088254269,1845840774,0,0,0,0,156433824,5271897,attack,x1_speedup
455,2023-04-12 19:05:50+00:00,pi2testbed,wlan0,15088282614,1845843939,0,0,0,0,156434107,5271905,attack,x1_speedup
456,2023-04-12 19:06:00+00:00,pi2testbed,wlan0,15088309463,1845847530,0,0,0,0,156434397,5271918,attack,x1_speedup
457,2023-04-12 19:06:10+00:00,pi2testbed,wlan0,15088334790,1845850633,0,0,0,0,156434675,5271925,attack,x1_speedup
458,2023-04-12 19:06:20+00:00,pi2testbed,wlan0,15088379107,1845853941,0,0,0,0,156435006,5271934,attack,x1_speedup
459,2023-04-12 19:06:30+00:00,pi2testbed,wlan0,15088407615,1845857219,0,0,0,0,156435255,5271943,attack,x1_speedup
460,2023-04-12 19:06:40+00:00,pi2testbed,wlan0,15088428133,1845860295,0,0,0,0,156435512,5271950,attack,x1_speedup
461,2023-04-12 19:06:50+00:00,pi2testbed,wlan0,15088462801,1845863657,0,0,0,0,156435823,5271960,attack,x1_speedup
462,2023-04-12 19:07:00+00:00,pi2testbed,wlan0,15088489573,1845866750,0,0,0,0,156436106,5271967,attack,x1_speedup
463,2023-04-12 19:07:10+00:00,pi2testbed,wlan0,15088515293,1845870291,0,0,0,0,156436391,5271979,attack,x1_speedup
464,2023-04-12 19:07:20+00:00,pi2testbed,wlan0,15088550651,1845873988,0,0,0,0,156436691,5271993,attack,x1_speedup
465,2023-04-12 19:07:30+00:00,pi2testbed,wlan0,15088569097,1845878253,0,0,0,0,156436899,5272001,attack,x1_speedup
466,2023-04-12 19:07:40+00:00,pi2testbed,wlan0,15088598746,1845881535,0,0,0,0,156437188,5272010,attack,x1_speedup
467,2023-04-12 19:07:50+00:00,pi2testbed,wlan0,15088632433,1845885217,0,0,0,0,156437493,5272024,attack,x1_speedup
468,2023-04-12 19:08:00+00:00,pi2testbed,wlan0,15088656190,1845888410,0,0,0,0,156437753,5272032,attack,x1_speedup
469,2023-04-12 19:08:10+00:00,pi2testbed,wlan0,15088675055,1845891476,0,0,0,0,156438001,5272039,attack,x1_speedup
470,2023-04-12 19:08:20+00:00,pi2testbed,wlan0,15088706437,1845894980,0,0,0,0,156438293,5272051,attack,x1_speedup
471,2023-04-12 19:08:30+00:00,pi2testbed,wlan0,15088725266,1845898533,0,0,0,0,156438496,5272063,attack,x1_speedup
472,2023-04-12 19:08:40+00:00,pi2testbed,wlan0,15088745613,1845902248,0,0,0,0,156438769,5272077,attack,x1_speedup
473,2023-04-12 19:08:50+00:00,pi2testbed,wlan0,15088773401,1845905957,0,0,0,0,156439048,5272091,attack,x1_speedup
474,2023-04-12 19:09:00+00:00,pi2testbed,wlan0,15088795557,1845909109,0,0,0,0,156439305,5272099,attack,x1_speedup
475,2023-04-12 19:09:10+00:00,pi2testbed,wlan0,15088817039,1845912267,0,0,0,0,156439576,5272107,attack,x1_speedup
476,2023-04-12 19:09:20+00:00,pi2testbed,wlan0,15088848688,1845915989,0,0,0,0,156439893,5272121,attack,x1_speedup
477,2023-04-12 19:09:30+00:00,pi2testbed,wlan0,15088869149,1845919351,0,0,0,0,156440132,5272131,attack,x1_speedup
478,2023-04-12 19:09:40+00:00,pi2testbed,wlan0,15088896629,1845922535,0,0,0,0,156440430,5272139,attack,x1_speedup
479,2023-04-12 19:09:50+00:00,pi2testbed,wlan0,15088928853,1845925718,0,0,0,0,156440725,5272147,attack,x1_speedup
480,2023-04-12 19:10:00+00:00,pi2testbed,wlan0,15088951105,1845928915,0,0,0,0,156440993,5272155,attack,x1_speedup
481,2023-04-12 19:10:10+00:00,pi2testbed,wlan0,15088970338,1845932064,0,0,0,0,156441237,5272163,attack,x1_speedup
482,2023-04-12 19:10:20+00:00,pi2testbed,wlan0,15088999457,1845935749,0,0,0,0,156441519,5272177,attack,x1_speedup
483,2023-04-12 19:10:30+00:00,pi2testbed,wlan0,15089017433,1845938843,0,0,0,0,156441723,5272184,attack,x1_speedup
484,2023-04-12 19:10:40+00:00,pi2testbed,wlan0,15089036339,1845942163,0,0,0,0,156441975,5272194,attack,x1_speedup
485,2023-04-12 19:10:50+00:00,pi2testbed,wlan0,15089066893,1845945486,0,0,0,0,156442265,5272204,attack,x1_speedup
486,2023-04-12 19:11:00+00:00,pi2testbed,wlan0,15089090217,1845948821,0,0,0,0,156442541,5272214,attack,x1_speedup
487,2023-04-12 19:11:10+00:00,pi2testbed,wlan0,15089108357,1845951899,0,0,0,0,156442785,5272221,attack,x1_speedup
488,2023-04-12 19:11:20+00:00,pi2testbed,wlan0,15089136648,1845955273,0,0,0,0,156443056,5272231,attack,x1_speedup
489,2023-04-12 19:11:30+00:00,pi2testbed,wlan0,15089154663,1845958459,0,0,0,0,156443260,5272239,attack,x1_speedup
490,2023-04-12 19:11:40+00:00,pi2testbed,wlan0,15089179335,1845962255,0,0,0,0,156443554,5272254,attack,x1_speedup
491,2023-04-12 19:11:50+00:00,pi2testbed,wlan0,15089212936,1845965513,0,0,0,0,156443860,5272263,attack,x1_speedup
492,2023-04-12 19:12:00+00:00,pi2testbed,wlan0,15089236560,1845968783,0,0,0,0,156444144,5272272,attack,x1_speedup
493,2023-04-12 19:12:10+00:00,pi2testbed,wlan0,15089261815,1845972280,0,0,0,0,156444410,5272284,attack,x1_speedup
494,2023-04-12 19:12:20+00:00,pi2testbed,wlan0,15089293964,1845975488,0,0,0,0,156444708,5272292,attack,x1_speedup
495,2023-04-12 19:12:30+00:00,pi2testbed,wlan0,15089311861,1845978669,0,0,0,0,156444911,5272300,attack,x1_speedup
496,2023-04-12 19:12:40+00:00,pi2testbed,wlan0,15089333147,1845981782,0,0,0,0,156445177,5272307,attack,x1_speedup
497,2023-04-12 19:12:50+00:00,pi2testbed,wlan0,15089363584,1845984855,0,0,0,0,156445473,5272314,attack,x1_speedup
498,2023-04-12 19:13:00+00:00,pi2testbed,wlan0,15089385289,1845987968,0,0,0,0,156445736,5272321,attack,x1_speedup
499,2023-04-12 19:13:10+00:00,pi2testbed,wlan0,15089405149,1845991060,0,0,0,0,156446000,5272328,attack,x1_speedup
500,2023-04-12 19:13:20+00:00,pi2testbed,wlan0,15089436285,1845994233,0,0,0,0,156446274,5272336,attack,x1_speedup
501,2023-04-12 19:13:30+00:00,pi2testbed,wlan0,15089457614,1845997482,0,0,0,0,156446519,5272345,attack,x1_speedup
502,2023-04-12 19:13:40+00:00,pi2testbed,wlan0,15089479574,1846000578,0,0,0,0,156446795,5272352,attack,x1_speedup
503,2023-04-12 19:13:50+00:00,pi2testbed,wlan0,15089510833,1846004305,0,0,0,0,156447085,5272366,attack,x1_speedup
504,2023-04-12 19:14:00+00:00,pi2testbed,wlan0,15089542460,1846007467,0,0,0,0,156447374,5272374,attack,x1_speedup
505,2023-04-12 19:14:10+00:00,pi2testbed,wlan0,15089563319,1846010550,0,0,0,0,156447630,5272381,attack,x1_speedup
506,2023-04-12 19:14:20+00:00,pi2testbed,wlan0,15089594396,1846014265,0,0,0,0,156447923,5272395,attack,x1_speedup
507,2023-04-12 19:14:30+00:00,pi2testbed,wlan0,15089610553,1846017368,0,0,0,0,156448130,5272402,attack,x1_speedup
508,2023-04-12 19:14:40+00:00,pi2testbed,wlan0,15089629875,1846020540,0,0,0,0,156448380,5272410,attack,x1_speedup
509,2023-04-12 19:14:50+00:00,pi2testbed,wlan0,15089662555,1846024260,0,0,0,0,156448669,5272424,attack,x1_speedup
510,2023-04-12 19:15:00+00:00,pi2testbed,wlan0,15089689738,1846027802,0,0,0,0,156448965,5272436,attack,x1_speedup
511,2023-04-12 19:15:10+00:00,pi2testbed,wlan0,15089724346,1846030976,0,0,0,0,156449247,5272444,attack,x1_speedup
512,2023-04-12 19:15:20+00:00,pi2testbed,wlan0,15089754694,1846034138,0,0,0,0,156449529,5272452,attack,x1_speedup
513,2023-04-12 19:15:30+00:00,pi2testbed,wlan0,15089774363,1846037675,0,0,0,0,156449763,5272464,attack,x1_speedup
514,2023-04-12 19:15:40+00:00,pi2testbed,wlan0,15089794594,1846041232,0,0,0,0,156450028,5272476,attack,x1_speedup
515,2023-04-12 19:15:50+00:00,pi2testbed,wlan0,15089825727,1846044305,0,0,0,0,156450315,5272483,attack,x1_speedup
516,2023-04-12 19:16:00+00:00,pi2testbed,wlan0,15089847354,1846047375,0,0,0,0,156450578,5272490,attack,x1_speedup
517,2023-04-12 19:16:10+00:00,pi2testbed,wlan0,15089866728,1846050497,0,0,0,0,156450830,5272498,attack,x1_speedup
518,2023-04-12 19:16:20+00:00,pi2testbed,wlan0,15089894657,1846053589,0,0,0,0,156451102,5272505,attack,x1_speedup
519,2023-04-12 19:16:30+00:00,pi2testbed,wlan0,15089913726,1846057134,0,0,0,0,156451330,5272517,attack,x1_speedup
520,2023-04-12 19:16:40+00:00,pi2testbed,wlan0,15089933032,1846060656,0,0,0,0,156451585,5272529,attack,x1_speedup
521,2023-04-12 19:16:50+00:00,pi2testbed,wlan0,15089961361,1846063813,0,0,0,0,156451858,5272537,attack,x1_speedup
522,2023-04-12 19:17:00+00:00,pi2testbed,wlan0,15089982608,1846067336,0,0,0,0,156452124,5272549,attack,x1_speedup
523,2023-04-12 19:17:10+00:00,pi2testbed,wlan0,15090007180,1846070848,0,0,0,0,156452410,5272561,attack,x1_speedup
524,2023-04-12 19:17:20+00:00,pi2testbed,wlan0,15090036383,1846073969,0,0,0,0,156452690,5272568,attack,x1_speedup
525,2023-04-12 19:17:30+00:00,pi2testbed,wlan0,15090052462,1846077514,0,0,0,0,156452899,5272580,attack,x1_speedup
526,2023-04-12 19:17:40+00:00,pi2testbed,wlan0,15090073389,1846080866,0,0,0,0,156453168,5272590,attack,x1_speedup
527,2023-04-12 19:17:50+00:00,pi2testbed,wlan0,15090100777,1846084311,0,0,0,0,156453437,5272601,attack,x1_speedup
528,2023-04-12 19:18:00+00:00,pi2testbed,wlan0,15090122334,1846087407,0,0,0,0,156453706,5272608,attack,x1_speedup
529,2023-04-12 19:18:10+00:00,pi2testbed,wlan0,15090143982,1846090672,0,0,0,0,156453973,5272617,attack,x1_speedup
530,2023-04-12 19:18:20+00:00,pi2testbed,wlan0,15090174357,1846093840,0,0,0,0,156454261,5272625,attack,x1_speedup
531,2023-04-12 19:18:30+00:00,pi2testbed,wlan0,15090194973,1846097338,0,0,0,0,156454489,5272637,attack,x1_speedup
532,2023-04-12 19:18:40+00:00,pi2testbed,wlan0,15090215133,1846100505,0,0,0,0,156454739,5272645,attack,x1_speedup
533,2023-04-12 19:18:50+00:00,pi2testbed,wlan0,15090245136,1846103670,0,0,0,0,156455024,5272653,attack,x1_speedup
534,2023-04-12 19:19:00+00:00,pi2testbed,wlan0,15090266953,1846106854,0,0,0,0,156455291,5272661,attack,x1_speedup
535,2023-04-12 19:19:10+00:00,pi2testbed,wlan0,15090287536,1846110085,0,0,0,0,156455550,5272670,attack,x1_speedup
