,_time,host,interface,bytes_recv,bytes_sent,drop_in,drop_out,err_in,err_out,packets_recv,packets_sent,class_1,class_2
77,2023-04-12 17:57:50+00:00,pi4testbed,wlan0,15030398360,1820927680,0,0,0,0,156516944,5289371,normal,normal
78,2023-04-12 17:58:00+00:00,pi4testbed,wlan0,15030427743,1820930872,0,0,0,0,156517252,5289380,normal,normal
79,2023-04-12 17:58:10+00:00,pi4testbed,wlan0,15030452168,1820934568,0,0,0,0,156517526,5289394,normal,normal
80,2023-04-12 17:58:20+00:00,pi4testbed,wlan0,15030480303,1820937810,0,0,0,0,156517806,5289403,normal,normal
81,2023-04-12 17:58:30+00:00,pi4testbed,wlan0,15030500289,1820941306,0,0,0,0,156518055,5289415,normal,normal
82,2023-04-12 17:58:40+00:00,pi4testbed,wlan0,15030525376,1820944543,0,0,0,0,156518338,5289424,normal,normal
83,2023-04-12 17:58:50+00:00,pi4testbed,wlan0,15030555036,1820947877,0,0,0,0,156518638,5289434,normal,normal
84,2023-04-12 17:59:00+00:00,pi4testbed,wlan0,15030578779,1820950897,0,0,0,0,156518932,5289441,normal,normal
85,2023-04-12 17:59:10+00:00,pi4testbed,wlan0,15030605912,1820954571,0,0,0,0,156519229,5289455,normal,normal
86,2023-04-12 17:59:20+00:00,pi4testbed,wlan0,15030638882,1820957704,0,0,0,0,156519513,5289463,normal,normal
87,2023-04-12 17:59:30+00:00,pi4testbed,wlan0,15030659301,1820961387,0,0,0,0,156519763,5289477,normal,normal
88,2023-04-12 17:59:40+00:00,pi4testbed,wlan0,15030683516,1820965084,0,0,0,0,156520044,5289491,normal,normal
89,2023-04-12 17:59:50+00:00,pi4testbed,wlan0,15030712307,1820968320,0,0,0,0,156520334,5289500,normal,normal
90,2023-04-12 18:00:00+00:00,pi4testbed,wlan0,15030732684,1820971352,0,0,0,0,156520604,5289507,normal,normal
91,2023-04-12 18:00:10+00:00,pi4testbed,wlan0,15030761546,1820974380,0,0,0,0,156520903,5289514,normal,normal
92,2023-04-12 18:00:20+00:00,pi4testbed,wlan0,15030791410,1820977880,0,0,0,0,156521207,5289526,normal,normal
93,2023-04-12 18:00:30+00:00,pi4testbed,wlan0,15030808908,1820981197,0,0,0,0,156521437,5289536,normal,normal
94,2023-04-12 18:00:40+00:00,pi4testbed,wlan0,15030839813,1820984631,0,0,0,0,156521736,5289547,normal,normal
95,2023-04-12 18:00:50+00:00,pi4testbed,wlan0,15030870046,1820987769,0,0,0,0,156522037,5289556,normal,normal
96,2023-04-12 18:01:00+00:00,pi4testbed,wlan0,15030890851,1820990970,0,0,0,0,156522299,5289565,normal,normal
97,2023-04-12 18:01:10+00:00,pi4testbed,wlan0,15030920907,1820994021,0,0,0,0,156522586,5289572,normal,normal
98,2023-04-12 18:01:20+00:00,pi4testbed,wlan0,15030948987,1820997237,0,0,0,0,156522858,5289581,normal,normal
99,2023-04-12 18:01:30+00:00,pi4testbed,wlan0,15030973003,1821000355,0,0,0,0,156523116,5289589,normal,normal
100,2023-04-12 18:01:40+00:00,pi4testbed,wlan0,15031003502,1821003847,0,0,0,0,156523406,5289601,normal,normal
101,2023-04-12 18:01:50+00:00,pi4testbed,wlan0,15031038780,1821007087,0,0,0,0,156523717,5289610,normal,normal
102,2023-04-12 18:02:00+00:00,pi4testbed,wlan0,15031060912,1821010317,0,0,0,0,156523993,5289619,normal,normal
103,2023-04-12 18:02:10+00:00,pi4testbed,wlan0,15031091108,1821013361,0,0,0,0,156524277,5289626,normal,normal
104,2023-04-12 18:02:20+00:00,pi4testbed,wlan0,15031120703,1821016570,0,0,0,0,156524558,5289635,normal,normal
105,2023-04-12 18:02:30+00:00,pi4testbed,wlan0,15031142822,1821020240,0,0,0,0,156524806,5289649,normal,normal
106,2023-04-12 18:02:40+00:00,pi4testbed,wlan0,15031172176,1821023459,0,0,0,0,156525096,5289658,normal,normal
107,2023-04-12 18:02:50+00:00,pi4testbed,wlan0,15031222884,1821026889,0,0,0,0,156525435,5289669,normal,normal
108,2023-04-12 18:03:00+00:00,pi4testbed,wlan0,15031244711,1821030130,0,0,0,0,156525704,5289678,normal,normal
109,2023-04-12 18:03:10+00:00,pi4testbed,wlan0,15031274790,1821033788,0,0,0,0,156525991,5289692,normal,normal
110,2023-04-12 18:03:20+00:00,pi4testbed,wlan0,15031303261,1821037017,0,0,0,0,156526277,5289701,normal,normal
111,2023-04-12 18:03:30+00:00,pi4testbed,wlan0,15031321867,1821040259,0,0,0,0,156526520,5289710,normal,normal
112,2023-04-12 18:03:40+00:00,pi4testbed,wlan0,15031351580,1821043606,0,0,0,0,156526814,5289720,normal,normal
113,2023-04-12 18:03:50+00:00,pi4testbed,wlan0,15031377703,1821047260,0,0,0,0,156527088,5289734,normal,normal
114,2023-04-12 18:04:00+00:00,pi4testbed,wlan0,15031399196,1821050926,0,0,0,0,156527361,5289748,normal,normal
115,2023-04-12 18:04:10+00:00,pi4testbed,wlan0,15031433335,1821053952,0,0,0,0,156527668,5289755,normal,normal
116,2023-04-12 18:04:20+00:00,pi4testbed,wlan0,15031461070,1821057017,0,0,0,0,156527974,5289762,normal,normal
117,2023-04-12 18:04:30+00:00,pi4testbed,wlan0,15031481474,1821060526,0,0,0,0,156528243,5289774,normal,normal
118,2023-04-12 18:04:40+00:00,pi4testbed,wlan0,15031527052,1821064024,0,0,0,0,156528562,5289786,normal,normal
119,2023-04-12 18:04:50+00:00,pi4testbed,wlan0,15031557028,1821067705,0,0,0,0,156528861,5289800,normal,normal
120,2023-04-12 18:05:00+00:00,pi4testbed,wlan0,15031577667,1821070860,0,0,0,0,156529131,5289808,normal,normal
121,2023-04-12 18:05:10+00:00,pi4testbed,wlan0,15031609386,1821074008,0,0,0,0,156529433,5289816,normal,normal
122,2023-04-12 18:05:20+00:00,pi4testbed,wlan0,15031632779,1821077250,0,0,0,0,156529684,5289825,normal,normal
123,2023-04-12 18:05:30+00:00,pi4testbed,wlan0,15031649345,1821080380,0,0,0,0,156529914,5289833,normal,normal
124,2023-04-12 18:05:40+00:00,pi4testbed,wlan0,15031677864,1821084048,0,0,0,0,156530198,5289847,normal,normal
125,2023-04-12 18:05:50+00:00,pi4testbed,wlan0,15031699857,1821087349,0,0,0,0,156530460,5289857,normal,normal
126,2023-04-12 18:06:00+00:00,pi4testbed,wlan0,15031734169,1821090557,0,0,0,0,156530742,5289866,normal,normal
127,2023-04-12 18:06:10+00:00,pi4testbed,wlan0,15031767454,1821094245,0,0,0,0,156531035,5289880,normal,normal
128,2023-04-12 18:06:20+00:00,pi4testbed,wlan0,15031788627,1821098158,0,0,0,0,156531296,5289896,normal,normal
129,2023-04-12 18:06:30+00:00,pi4testbed,wlan0,15031804956,1821101921,0,0,0,0,156531522,5289911,normal,normal
130,2023-04-12 18:06:40+00:00,pi4testbed,wlan0,15031832857,1821105058,0,0,0,0,156531787,5289919,normal,normal
131,2023-04-12 18:06:50+00:00,pi4testbed,wlan0,15031854615,1821108204,0,0,0,0,156532044,5289927,normal,normal
132,2023-04-12 18:07:00+00:00,pi4testbed,wlan0,15031875451,1821111252,0,0,0,0,156532309,5289934,normal,normal
133,2023-04-12 18:07:10+00:00,pi4testbed,wlan0,15031904349,1821114951,0,0,0,0,156532598,5289948,normal,normal
134,2023-04-12 18:07:20+00:00,pi4testbed,wlan0,15031937993,1821118144,0,0,0,0,156532903,5289957,normal,normal
135,2023-04-12 18:07:30+00:00,pi4testbed,wlan0,15031957740,1821121815,0,0,0,0,156533152,5289971,normal,normal
136,2023-04-12 18:07:40+00:00,pi4testbed,wlan0,15031985377,1821124938,0,0,0,0,156533434,5289979,normal,normal
137,2023-04-12 18:07:50+00:00,pi4testbed,wlan0,15032010989,1821128019,0,0,0,0,156533710,5289986,normal,normal
138,2023-04-12 18:08:00+00:00,pi4testbed,wlan0,15032038186,1821131150,0,0,0,0,156533995,5289994,normal,normal
139,2023-04-12 18:08:10+00:00,pi4testbed,wlan0,15032066339,1821134196,0,0,0,0,156534272,5290001,normal,normal
140,2023-04-12 18:08:20+00:00,pi4testbed,wlan0,15032085346,1821137250,0,0,0,0,156534512,5290008,normal,normal
141,2023-04-12 18:08:30+00:00,pi4testbed,wlan0,15032107209,1821140391,0,0,0,0,156534769,5290016,normal,normal
142,2023-04-12 18:08:40+00:00,pi4testbed,wlan0,15032136459,1821143689,0,0,0,0,156535046,5290026,normal,normal
143,2023-04-12 18:08:50+00:00,pi4testbed,wlan0,15032159444,1821146793,0,0,0,0,156535312,5290034,normal,normal
144,2023-04-12 18:09:00+00:00,pi4testbed,wlan0,15032186587,1821150478,0,0,0,0,156535609,5290048,normal,normal
145,2023-04-12 18:09:10+00:00,pi4testbed,wlan0,15032214360,1821153536,0,0,0,0,156535887,5290055,normal,normal
146,2023-04-12 18:09:20+00:00,pi4testbed,wlan0,15032237920,1821157050,0,0,0,0,156536156,5290067,normal,normal
147,2023-04-12 18:09:30+00:00,pi4testbed,wlan0,15032263245,1821160266,0,0,0,0,156536432,5290076,normal,normal
148,2023-04-12 18:09:40+00:00,pi4testbed,wlan0,15032296022,1821163946,0,0,0,0,156536752,5290090,normal,normal
149,2023-04-12 18:09:50+00:00,pi4testbed,wlan0,15032321501,1821167449,0,0,0,0,156537045,5290102,normal,normal
150,2023-04-12 18:10:00+00:00,pi4testbed,wlan0,15032344437,1821170674,0,0,0,0,156537312,5290111,normal,normal
151,2023-04-12 18:10:10+00:00,pi4testbed,wlan0,15032374510,1821174434,0,0,0,0,156537600,5290126,normal,normal
152,2023-04-12 18:10:20+00:00,pi4testbed,wlan0,15032394297,1821177692,0,0,0,0,156537843,5290135,normal,normal
153,2023-04-12 18:10:30+00:00,pi4testbed,wlan0,15032418761,1821181376,0,0,0,0,156538098,5290149,normal,normal
154,2023-04-12 18:10:40+00:00,pi4testbed,wlan0,15032447714,1821185047,0,0,0,0,156538382,5290163,normal,normal
155,2023-04-12 18:10:50+00:00,pi4testbed,wlan0,15032473545,1821188240,0,0,0,0,156538675,5290172,normal,normal
156,2023-04-12 18:11:00+00:00,pi4testbed,wlan0,15032498895,1821191900,0,0,0,0,156538957,5290186,normal,normal
157,2023-04-12 18:11:10+00:00,pi4testbed,wlan0,15032527238,1821194955,0,0,0,0,156539239,5290193,normal,normal
158,2023-04-12 18:11:20+00:00,pi4testbed,wlan0,15032552513,1821198374,0,0,0,0,156539514,5290203,normal,normal
159,2023-04-12 18:11:30+00:00,pi4testbed,wlan0,15032573730,1821201429,0,0,0,0,156539765,5290210,normal,normal
160,2023-04-12 18:11:40+00:00,pi4testbed,wlan0,15032600056,1821204844,0,0,0,0,156540038,5290221,normal,normal
161,2023-04-12 18:11:50+00:00,pi4testbed,wlan0,15032621742,1821207895,0,0,0,0,156540304,5290228,normal,normal
162,2023-04-12 18:12:00+00:00,pi4testbed,wlan0,15032652347,1821211583,0,0,0,0,156540617,5290242,normal,normal
163,2023-04-12 18:12:10+00:00,pi4testbed,wlan0,15032681057,1821215238,0,0,0,0,156540895,5290256,normal,normal
164,2023-04-12 18:12:20+00:00,pi4testbed,wlan0,15032700838,1821218463,0,0,0,0,156541145,5290265,normal,normal
165,2023-04-12 18:12:30+00:00,pi4testbed,wlan0,15032722152,1821222136,0,0,0,0,156541392,5290279,normal,normal
166,2023-04-12 18:12:40+00:00,pi4testbed,wlan0,15032747291,1821225200,0,0,0,0,156541662,5290286,normal,normal
167,2023-04-12 18:12:50+00:00,pi4testbed,wlan0,15032771097,1821228869,0,0,0,0,156541941,5290300,normal,normal
168,2023-04-12 18:13:00+00:00,pi4testbed,wlan0,15032796188,1821232544,0,0,0,0,156542225,5290314,normal,normal
169,2023-04-12 18:13:10+00:00,pi4testbed,wlan0,15032821646,1821235758,0,0,0,0,156542499,5290323,normal,normal
170,2023-04-12 18:13:20+00:00,pi4testbed,wlan0,15032841488,1821239257,0,0,0,0,156542753,5290335,normal,normal
171,2023-04-12 18:13:30+00:00,pi4testbed,wlan0,15032863632,1821242484,0,0,0,0,156543003,5290344,normal,normal
172,2023-04-12 18:13:40+00:00,pi4testbed,wlan0,15032890800,1821246049,0,0,0,0,156543280,5290357,normal,normal
173,2023-04-12 18:13:50+00:00,pi4testbed,wlan0,15032912891,1821249558,0,0,0,0,156543547,5290369,normal,normal
174,2023-04-12 18:14:00+00:00,pi4testbed,wlan0,15032935981,1821253026,0,0,0,0,156543817,5290381,normal,normal
175,2023-04-12 18:14:10+00:00,pi4testbed,wlan0,15032964289,1821256765,0,0,0,0,156544124,5290396,normal,normal
176,2023-04-12 18:14:20+00:00,pi4testbed,wlan0,15032993953,1821260270,0,0,0,0,156544453,5290405,normal,normal
177,2023-04-12 18:14:30+00:00,pi4testbed,wlan0,15033016396,1821263663,0,0,0,0,156544708,5290416,normal,normal
178,2023-04-12 18:14:40+00:00,pi4testbed,wlan0,15033039033,1821267166,0,0,0,0,156544989,5290428,normal,normal
179,2023-04-12 18:14:50+00:00,pi4testbed,wlan0,15033068530,1821270642,0,0,0,0,156545297,5290440,normal,normal
180,2023-04-12 18:15:00+00:00,pi4testbed,wlan0,15033093637,1821273960,0,0,0,0,156545576,5290450,normal,normal
181,2023-04-12 18:15:10+00:00,pi4testbed,wlan0,15033137692,1821277081,0,0,0,0,156545872,5290458,normal,normal
182,2023-04-12 18:15:20+00:00,pi4testbed,wlan0,15033167388,1821280784,0,0,0,0,156546161,5290466,normal,normal
183,2023-04-12 18:15:30+00:00,pi4testbed,wlan0,15033188629,1821284456,0,0,0,0,156546398,5290480,normal,normal
184,2023-04-12 18:15:40+00:00,pi4testbed,wlan0,15033210273,1821287935,0,0,0,0,156546656,5290492,normal,normal
185,2023-04-12 18:15:50+00:00,pi4testbed,wlan0,15033237464,1821290993,0,0,0,0,156546924,5290499,normal,normal
186,2023-04-12 18:16:00+00:00,pi4testbed,wlan0,15033262251,1821294053,0,0,0,0,156547204,5290506,normal,normal
187,2023-04-12 18:16:10+00:00,pi4testbed,wlan0,15033287654,1821297292,0,0,0,0,156547485,5290515,normal,normal
188,2023-04-12 18:16:20+00:00,pi4testbed,wlan0,15033315674,1821300788,0,0,0,0,156547764,5290527,normal,normal
189,2023-04-12 18:16:30+00:00,pi4testbed,wlan0,15033343778,1821304461,0,0,0,0,156548061,5290541,normal,normal
190,2023-04-12 18:16:40+00:00,pi4testbed,wlan0,15033369453,1821308249,0,0,0,0,156548372,5290556,normal,normal
191,2023-04-12 18:16:50+00:00,pi4testbed,wlan0,15033399852,1821311945,0,0,0,0,156548698,5290570,normal,normal
192,2023-04-12 18:17:00+00:00,pi4testbed,wlan0,15033427364,1821315524,0,0,0,0,156549003,5290583,normal,normal
193,2023-04-12 18:17:10+00:00,pi4testbed,wlan0,15033460974,1821319210,0,0,0,0,156549308,5290597,normal,normal
194,2023-04-12 18:17:20+00:00,pi4testbed,wlan0,15033491917,1821322762,0,0,0,0,156549601,5290609,normal,normal
195,2023-04-12 18:17:30+00:00,pi4testbed,wlan0,15033528368,1821326448,0,0,0,0,156549865,5290623,normal,normal
196,2023-04-12 18:17:40+00:00,pi4testbed,wlan0,15033553515,1821329766,0,0,0,0,156550132,5290633,normal,normal
197,2023-04-12 18:17:50+00:00,pi4testbed,wlan0,15033584293,1821332835,0,0,0,0,156550422,5290640,normal,normal
198,2023-04-12 18:18:00+00:00,pi4testbed,wlan0,15033630096,1821335889,0,0,0,0,156550751,5290647,normal,normal
199,2023-04-12 18:18:10+00:00,pi4testbed,wlan0,15033660498,1821338898,0,0,0,0,156551090,5290654,normal,normal
200,2023-04-12 18:18:20+00:00,pi4testbed,wlan0,15033683066,1821342317,0,0,0,0,156551342,5290665,normal,normal
201,2023-04-12 18:18:30+00:00,pi4testbed,wlan0,15033706013,1821345572,0,0,0,0,156551595,5290674,normal,normal
202,2023-04-12 18:18:40+00:00,pi4testbed,wlan0,15033736126,1821348699,0,0,0,0,156551939,5290682,normal,normal
203,2023-04-12 18:18:50+00:00,pi4testbed,wlan0,15033765518,1821351725,0,0,0,0,156552235,5290689,normal,normal
204,2023-04-12 18:19:00+00:00,pi4testbed,wlan0,15033791739,1821354882,0,0,0,0,156552529,5290697,normal,normal
205,2023-04-12 18:19:10+00:00,pi4testbed,wlan0,15033821464,1821358123,0,0,0,0,156552826,5290706,normal,normal
206,2023-04-12 18:19:20+00:00,pi4testbed,wlan0,15033861681,1821361814,0,0,0,0,156553108,5290714,normal,normal
207,2023-04-12 18:19:30+00:00,pi4testbed,wlan0,15033908450,1821365498,0,0,0,0,156553495,5290728,normal,normal
208,2023-04-12 18:19:40+00:00,pi4testbed,wlan0,15033943735,1821368803,0,0,0,0,156553861,5290738,normal,normal
209,2023-04-12 18:19:50+00:00,pi4testbed,wlan0,15033971516,1821371996,0,0,0,0,156554150,5290746,normal,normal
210,2023-04-12 18:20:00+00:00,pi4testbed,wlan0,15033997914,1821375447,0,0,0,0,156554446,5290758,normal,normal
211,2023-04-12 18:20:10+00:00,pi4testbed,wlan0,15034027181,1821378669,0,0,0,0,156554757,5290767,normal,normal
212,2023-04-12 18:20:20+00:00,pi4testbed,wlan0,15034051425,1821382362,0,0,0,0,156555023,5290775,normal,normal
213,2023-04-12 18:20:30+00:00,pi4testbed,wlan0,15034071198,1821385859,0,0,0,0,156555271,5290787,normal,normal
214,2023-04-12 18:20:40+00:00,pi4testbed,wlan0,15034098473,1821388994,0,0,0,0,156555570,5290795,normal,normal
215,2023-04-12 18:20:50+00:00,pi4testbed,wlan0,15034126178,1821392105,0,0,0,0,156555876,5290803,normal,normal
216,2023-04-12 18:21:00+00:00,pi4testbed,wlan0,15034155900,1821395142,0,0,0,0,156556207,5290810,normal,normal
217,2023-04-12 18:21:10+00:00,pi4testbed,wlan0,15034187121,1821398645,0,0,0,0,156556536,5290822,normal,normal
218,2023-04-12 18:21:20+00:00,pi4testbed,wlan0,15034216402,1821402080,0,0,0,0,156556832,5290833,normal,normal
219,2023-04-12 18:21:30+00:00,pi4testbed,wlan0,15034239058,1821405289,0,0,0,0,156557104,5290842,normal,normal
