,_time,host,interface,bytes_recv,bytes_sent,drop_in,drop_out,err_in,err_out,packets_recv,packets_sent,class_1,class_2
68,2023-04-12 17:56:20+00:00,pi1testbed,wlan0,14946231724,1871794774,0,0,0,0,155032705,5915010,normal,normal
69,2023-04-12 17:56:30+00:00,pi1testbed,wlan0,14946254291,1871798278,0,0,0,0,155032949,5915022,normal,normal
70,2023-04-12 17:56:40+00:00,pi1testbed,wlan0,14946278099,1871801702,0,0,0,0,155033226,5915033,normal,normal
71,2023-04-12 17:56:50+00:00,pi1testbed,wlan0,14946307205,1871804845,0,0,0,0,155033516,5915041,normal,normal
72,2023-04-12 17:57:00+00:00,pi1testbed,wlan0,14946330265,1871808534,0,0,0,0,155033790,5915055,normal,normal
73,2023-04-12 17:57:10+00:00,pi1testbed,wlan0,14946356651,1871811583,0,0,0,0,155034087,5915062,normal,normal
74,2023-04-12 17:57:20+00:00,pi1testbed,wlan0,14946400997,1871814792,0,0,0,0,155034404,5915071,normal,normal
75,2023-04-12 17:57:30+00:00,pi1testbed,wlan0,14946434286,1871818475,0,0,0,0,155034717,5915085,normal,normal
76,2023-04-12 17:57:40+00:00,pi1testbed,wlan0,14946462538,1871821730,0,0,0,0,155035022,5915094,normal,normal
77,2023-04-12 17:57:50+00:00,pi1testbed,wlan0,14946492543,1871825420,0,0,0,0,155035328,5915108,normal,normal
78,2023-04-12 17:58:00+00:00,pi1testbed,wlan0,14946521767,1871828652,0,0,0,0,155035636,5915117,normal,normal
79,2023-04-12 17:58:10+00:00,pi1testbed,wlan0,14946546036,1871831793,0,0,0,0,155035907,5915125,normal,normal
80,2023-04-12 17:58:20+00:00,pi1testbed,wlan0,14946575170,1871834936,0,0,0,0,155036207,5915133,normal,normal
81,2023-04-12 17:58:30+00:00,pi1testbed,wlan0,14946594563,1871838208,0,0,0,0,155036445,5915142,normal,normal
82,2023-04-12 17:58:40+00:00,pi1testbed,wlan0,14946619638,1871841260,0,0,0,0,155036728,5915149,normal,normal
83,2023-04-12 17:58:50+00:00,pi1testbed,wlan0,14946649672,1871844612,0,0,0,0,155037030,5915159,normal,normal
84,2023-04-12 17:59:00+00:00,pi1testbed,wlan0,14946673409,1871847749,0,0,0,0,155037324,5915167,normal,normal
85,2023-04-12 17:59:10+00:00,pi1testbed,wlan0,14946700542,1871851256,0,0,0,0,155037621,5915179,normal,normal
86,2023-04-12 17:59:20+00:00,pi1testbed,wlan0,14946735744,1871854423,0,0,0,0,155037922,5915187,normal,normal
87,2023-04-12 17:59:30+00:00,pi1testbed,wlan0,14946755792,1871858195,0,0,0,0,155038164,5915202,normal,normal
88,2023-04-12 17:59:40+00:00,pi1testbed,wlan0,14946779909,1871861540,0,0,0,0,155038443,5915212,normal,normal
89,2023-04-12 17:59:50+00:00,pi1testbed,wlan0,14946808752,1871864925,0,0,0,0,155038734,5915223,normal,normal
90,2023-04-12 18:00:00+00:00,pi1testbed,wlan0,14946829640,1871868189,0,0,0,0,155039006,5915232,normal,normal
91,2023-04-12 18:00:10+00:00,pi1testbed,wlan0,14946857939,1871871263,0,0,0,0,155039302,5915239,normal,normal
92,2023-04-12 18:00:20+00:00,pi1testbed,wlan0,14946889322,1871874550,0,0,0,0,155039619,5915249,normal,normal
93,2023-04-12 18:00:30+00:00,pi1testbed,wlan0,14946906028,1871877939,0,0,0,0,155039853,5915260,normal,normal
94,2023-04-12 18:00:40+00:00,pi1testbed,wlan0,14946937031,1871880988,0,0,0,0,155040154,5915267,normal,normal
95,2023-04-12 18:00:50+00:00,pi1testbed,wlan0,14946967478,1871884676,0,0,0,0,155040459,5915281,normal,normal
96,2023-04-12 18:01:00+00:00,pi1testbed,wlan0,14946988231,1871887984,0,0,0,0,155040720,5915291,normal,normal
97,2023-04-12 18:01:10+00:00,pi1testbed,wlan0,14947018281,1871891264,0,0,0,0,155041007,5915301,normal,normal
98,2023-04-12 18:01:20+00:00,pi1testbed,wlan0,14947051732,1871894947,0,0,0,0,155041313,5915315,normal,normal
99,2023-04-12 18:01:30+00:00,pi1testbed,wlan0,14947073938,1871897984,0,0,0,0,155041567,5915322,normal,normal
100,2023-04-12 18:01:40+00:00,pi1testbed,wlan0,14947104333,1871901148,0,0,0,0,155041855,5915330,normal,normal
101,2023-04-12 18:01:50+00:00,pi1testbed,wlan0,14947139594,1871904457,0,0,0,0,155042166,5915340,normal,normal
102,2023-04-12 18:02:00+00:00,pi1testbed,wlan0,14947161817,1871908232,0,0,0,0,155042444,5915355,normal,normal
103,2023-04-12 18:02:10+00:00,pi1testbed,wlan0,14947192013,1871911600,0,0,0,0,155042728,5915365,normal,normal
104,2023-04-12 18:02:20+00:00,pi1testbed,wlan0,14947224047,1871914798,0,0,0,0,155043026,5915374,normal,normal
105,2023-04-12 18:02:30+00:00,pi1testbed,wlan0,14947245371,1871918253,0,0,0,0,155043266,5915385,normal,normal
106,2023-04-12 18:02:40+00:00,pi1testbed,wlan0,14947274673,1871921444,0,0,0,0,155043555,5915394,normal,normal
107,2023-04-12 18:02:50+00:00,pi1testbed,wlan0,14947325277,1871924502,0,0,0,0,155043892,5915401,normal,normal
108,2023-04-12 18:03:00+00:00,pi1testbed,wlan0,14947347104,1871927547,0,0,0,0,155044161,5915408,normal,normal
109,2023-04-12 18:03:10+00:00,pi1testbed,wlan0,14947377281,1871930956,0,0,0,0,155044450,5915419,normal,normal
110,2023-04-12 18:03:20+00:00,pi1testbed,wlan0,14947407143,1871934645,0,0,0,0,155044749,5915433,normal,normal
111,2023-04-12 18:03:30+00:00,pi1testbed,wlan0,14947426426,1871937717,0,0,0,0,155044993,5915440,normal,normal
112,2023-04-12 18:03:40+00:00,pi1testbed,wlan0,14947456126,1871940772,0,0,0,0,155045286,5915447,normal,normal
113,2023-04-12 18:03:50+00:00,pi1testbed,wlan0,14947482249,1871944438,0,0,0,0,155045560,5915461,normal,normal
114,2023-04-12 18:04:00+00:00,pi1testbed,wlan0,14947503586,1871947587,0,0,0,0,155045830,5915469,normal,normal
115,2023-04-12 18:04:10+00:00,pi1testbed,wlan0,14947537829,1871951280,0,0,0,0,155046139,5915483,normal,normal
116,2023-04-12 18:04:20+00:00,pi1testbed,wlan0,14947566181,1871954369,0,0,0,0,155046458,5915490,normal,normal
117,2023-04-12 18:04:30+00:00,pi1testbed,wlan0,14947588883,1871957531,0,0,0,0,155046732,5915498,normal,normal
118,2023-04-12 18:04:40+00:00,pi1testbed,wlan0,14947634415,1871960693,0,0,0,0,155047050,5915506,normal,normal
119,2023-04-12 18:04:50+00:00,pi1testbed,wlan0,14947664373,1871963842,0,0,0,0,155047349,5915514,normal,normal
120,2023-04-12 18:05:00+00:00,pi1testbed,wlan0,14947684868,1871966967,0,0,0,0,155047616,5915522,normal,normal
121,2023-04-12 18:05:10+00:00,pi1testbed,wlan0,14947716627,1871970009,0,0,0,0,155047919,5915529,normal,normal
122,2023-04-12 18:05:20+00:00,pi1testbed,wlan0,14947741110,1871973515,0,0,0,0,155048187,5915541,normal,normal
123,2023-04-12 18:05:30+00:00,pi1testbed,wlan0,14947759874,1871976645,0,0,0,0,155048424,5915549,normal,normal
124,2023-04-12 18:05:40+00:00,pi1testbed,wlan0,14947788393,1871980056,0,0,0,0,155048708,5915560,normal,normal
125,2023-04-12 18:05:50+00:00,pi1testbed,wlan0,14947810334,1871983168,0,0,0,0,155048969,5915568,normal,normal
126,2023-04-12 18:06:00+00:00,pi1testbed,wlan0,14947844671,1871986666,0,0,0,0,155049251,5915580,normal,normal
127,2023-04-12 18:06:10+00:00,pi1testbed,wlan0,14947877950,1871989720,0,0,0,0,155049544,5915587,normal,normal
128,2023-04-12 18:06:20+00:00,pi1testbed,wlan0,14947901563,1871993584,0,0,0,0,155049824,5915602,normal,normal
129,2023-04-12 18:06:30+00:00,pi1testbed,wlan0,14947919252,1871996635,0,0,0,0,155050057,5915609,normal,normal
130,2023-04-12 18:06:40+00:00,pi1testbed,wlan0,14947947330,1871999692,0,0,0,0,155050322,5915616,normal,normal
131,2023-04-12 18:06:50+00:00,pi1testbed,wlan0,14947969290,1872003365,0,0,0,0,155050583,5915630,normal,normal
132,2023-04-12 18:07:00+00:00,pi1testbed,wlan0,14947990282,1872007085,0,0,0,0,155050851,5915644,normal,normal
133,2023-04-12 18:07:10+00:00,pi1testbed,wlan0,14948019141,1872010247,0,0,0,0,155051139,5915652,normal,normal
134,2023-04-12 18:07:20+00:00,pi1testbed,wlan0,14948055876,1872013931,0,0,0,0,155051462,5915666,normal,normal
135,2023-04-12 18:07:30+00:00,pi1testbed,wlan0,14948076201,1872017463,0,0,0,0,155051717,5915678,normal,normal
136,2023-04-12 18:07:40+00:00,pi1testbed,wlan0,14948103844,1872021008,0,0,0,0,155051999,5915690,normal,normal
137,2023-04-12 18:07:50+00:00,pi1testbed,wlan0,14948129456,1872024246,0,0,0,0,155052275,5915699,normal,normal
138,2023-04-12 18:08:00+00:00,pi1testbed,wlan0,14948156717,1872027934,0,0,0,0,155052561,5915713,normal,normal
139,2023-04-12 18:08:10+00:00,pi1testbed,wlan0,14948184857,1872031095,0,0,0,0,155052838,5915721,normal,normal
140,2023-04-12 18:08:20+00:00,pi1testbed,wlan0,14948205327,1872034260,0,0,0,0,155053089,5915729,normal,normal
141,2023-04-12 18:08:30+00:00,pi1testbed,wlan0,14948227687,1872037391,0,0,0,0,155053342,5915737,normal,normal
142,2023-04-12 18:08:40+00:00,pi1testbed,wlan0,14948257275,1872040525,0,0,0,0,155053617,5915745,normal,normal
143,2023-04-12 18:08:50+00:00,pi1testbed,wlan0,14948280208,1872043555,0,0,0,0,155053882,5915752,normal,normal
144,2023-04-12 18:09:00+00:00,pi1testbed,wlan0,14948307240,1872047231,0,0,0,0,155054177,5915766,normal,normal
145,2023-04-12 18:09:10+00:00,pi1testbed,wlan0,14948335240,1872050991,0,0,0,0,155054459,5915781,normal,normal
146,2023-04-12 18:09:20+00:00,pi1testbed,wlan0,14948360737,1872054235,0,0,0,0,155054745,5915790,normal,normal
147,2023-04-12 18:09:30+00:00,pi1testbed,wlan0,14948384689,1872057913,0,0,0,0,155055011,5915804,normal,normal
148,2023-04-12 18:09:40+00:00,pi1testbed,wlan0,14948416976,1872061047,0,0,0,0,155055325,5915812,normal,normal
149,2023-04-12 18:09:50+00:00,pi1testbed,wlan0,14948442351,1872064125,0,0,0,0,155055616,5915819,normal,normal
150,2023-04-12 18:10:00+00:00,pi1testbed,wlan0,14948465072,1872067618,0,0,0,0,155055879,5915831,normal,normal
151,2023-04-12 18:10:10+00:00,pi1testbed,wlan0,14948495119,1872070690,0,0,0,0,155056166,5915838,normal,normal
152,2023-04-12 18:10:20+00:00,pi1testbed,wlan0,14948516705,1872074333,0,0,0,0,155056428,5915852,normal,normal
153,2023-04-12 18:10:30+00:00,pi1testbed,wlan0,14948540077,1872078009,0,0,0,0,155056681,5915866,normal,normal
154,2023-04-12 18:10:40+00:00,pi1testbed,wlan0,14948568874,1872081156,0,0,0,0,155056962,5915874,normal,normal
155,2023-04-12 18:10:50+00:00,pi1testbed,wlan0,14948594718,1872084292,0,0,0,0,155057255,5915882,normal,normal
156,2023-04-12 18:11:00+00:00,pi1testbed,wlan0,14948619795,1872087360,0,0,0,0,155057532,5915889,normal,normal
157,2023-04-12 18:11:10+00:00,pi1testbed,wlan0,14948648239,1872090930,0,0,0,0,155057816,5915902,normal,normal
158,2023-04-12 18:11:20+00:00,pi1testbed,wlan0,14948675499,1872094640,0,0,0,0,155058106,5915916,normal,normal
159,2023-04-12 18:11:30+00:00,pi1testbed,wlan0,14948695641,1872097781,0,0,0,0,155058338,5915924,normal,normal
160,2023-04-12 18:11:40+00:00,pi1testbed,wlan0,14948721771,1872101299,0,0,0,0,155058607,5915936,normal,normal
161,2023-04-12 18:11:50+00:00,pi1testbed,wlan0,14948743613,1872105103,0,0,0,0,155058876,5915951,normal,normal
162,2023-04-12 18:12:00+00:00,pi1testbed,wlan0,14948774062,1872108293,0,0,0,0,155059186,5915960,normal,normal
163,2023-04-12 18:12:10+00:00,pi1testbed,wlan0,14948802681,1872111367,0,0,0,0,155059462,5915967,normal,normal
164,2023-04-12 18:12:20+00:00,pi1testbed,wlan0,14948824830,1872114524,0,0,0,0,155059733,5915975,normal,normal
165,2023-04-12 18:12:30+00:00,pi1testbed,wlan0,14948845309,1872118241,0,0,0,0,155059970,5915989,normal,normal
166,2023-04-12 18:12:40+00:00,pi1testbed,wlan0,14948870350,1872121301,0,0,0,0,155060238,5915996,normal,normal
167,2023-04-12 18:12:50+00:00,pi1testbed,wlan0,14948893913,1872124300,0,0,0,0,155060514,5916003,normal,normal
168,2023-04-12 18:13:00+00:00,pi1testbed,wlan0,14948918893,1872127811,0,0,0,0,155060796,5916015,normal,normal
169,2023-04-12 18:13:10+00:00,pi1testbed,wlan0,14948944299,1872130944,0,0,0,0,155061069,5916023,normal,normal
170,2023-04-12 18:13:20+00:00,pi1testbed,wlan0,14948965435,1872133998,0,0,0,0,155061334,5916030,normal,normal
171,2023-04-12 18:13:30+00:00,pi1testbed,wlan0,14948988540,1872137696,0,0,0,0,155061588,5916044,normal,normal
172,2023-04-12 18:13:40+00:00,pi1testbed,wlan0,14949015571,1872140812,0,0,0,0,155061862,5916052,normal,normal
173,2023-04-12 18:13:50+00:00,pi1testbed,wlan0,14949037597,1872144320,0,0,0,0,155062128,5916064,normal,normal
174,2023-04-12 18:14:00+00:00,pi1testbed,wlan0,14949060472,1872147729,0,0,0,0,155062394,5916075,normal,normal
175,2023-04-12 18:14:10+00:00,pi1testbed,wlan0,14949088793,1872151449,0,0,0,0,155062701,5916089,normal,normal
176,2023-04-12 18:14:20+00:00,pi1testbed,wlan0,14949119298,1872154989,0,0,0,0,155063042,5916101,normal,normal
177,2023-04-12 18:14:30+00:00,pi1testbed,wlan0,14949140180,1872158676,0,0,0,0,155063280,5916115,normal,normal
178,2023-04-12 18:14:40+00:00,pi1testbed,wlan0,14949163694,1872162196,0,0,0,0,155063561,5916127,normal,normal
179,2023-04-12 18:14:50+00:00,pi1testbed,wlan0,14949192164,1872165334,0,0,0,0,155063866,5916135,normal,normal
180,2023-04-12 18:15:00+00:00,pi1testbed,wlan0,14949217173,1872168496,0,0,0,0,155064143,5916143,normal,normal
181,2023-04-12 18:15:10+00:00,pi1testbed,wlan0,14949261293,1872171641,0,0,0,0,155064440,5916151,normal,normal
182,2023-04-12 18:15:20+00:00,pi1testbed,wlan0,14949291345,1872174778,0,0,0,0,155064737,5916159,normal,normal
183,2023-04-12 18:15:30+00:00,pi1testbed,wlan0,14949311724,1872177815,0,0,0,0,155064966,5916166,normal,normal
184,2023-04-12 18:15:40+00:00,pi1testbed,wlan0,14949333310,1872180971,0,0,0,0,155065223,5916174,normal,normal
185,2023-04-12 18:15:50+00:00,pi1testbed,wlan0,14949360599,1872184009,0,0,0,0,155065493,5916181,normal,normal
186,2023-04-12 18:16:00+00:00,pi1testbed,wlan0,14949386255,1872187222,0,0,0,0,155065780,5916190,normal,normal
187,2023-04-12 18:16:10+00:00,pi1testbed,wlan0,14949411658,1872190383,0,0,0,0,155066061,5916198,normal,normal
188,2023-04-12 18:16:20+00:00,pi1testbed,wlan0,14949441097,1872194083,0,0,0,0,155066356,5916212,normal,normal
189,2023-04-12 18:16:30+00:00,pi1testbed,wlan0,14949468703,1872197431,0,0,0,0,155066647,5916222,normal,normal
190,2023-04-12 18:16:40+00:00,pi1testbed,wlan0,14949494176,1872200578,0,0,0,0,155066954,5916230,normal,normal
191,2023-04-12 18:16:50+00:00,pi1testbed,wlan0,14949524471,1872204114,0,0,0,0,155067278,5916242,normal,normal
192,2023-04-12 18:17:00+00:00,pi1testbed,wlan0,14949551937,1872207810,0,0,0,0,155067582,5916256,normal,normal
193,2023-04-12 18:17:10+00:00,pi1testbed,wlan0,14949585437,1872210965,0,0,0,0,155067885,5916264,normal,normal
194,2023-04-12 18:17:20+00:00,pi1testbed,wlan0,14949617029,1872214139,0,0,0,0,155068191,5916272,normal,normal
195,2023-04-12 18:17:30+00:00,pi1testbed,wlan0,14949648838,1872217196,0,0,0,0,155068440,5916279,normal,normal
196,2023-04-12 18:17:40+00:00,pi1testbed,wlan0,14949673933,1872220364,0,0,0,0,155068706,5916287,normal,normal
197,2023-04-12 18:17:50+00:00,pi1testbed,wlan0,14949704659,1872223437,0,0,0,0,155068995,5916294,normal,normal
198,2023-04-12 18:18:00+00:00,pi1testbed,wlan0,14949750462,1872226485,0,0,0,0,155069324,5916301,normal,normal
199,2023-04-12 18:18:10+00:00,pi1testbed,wlan0,14949780845,1872229726,0,0,0,0,155069663,5916310,normal,normal
200,2023-04-12 18:18:20+00:00,pi1testbed,wlan0,14949806249,1872232747,0,0,0,0,155069938,5916317,normal,normal
201,2023-04-12 18:18:30+00:00,pi1testbed,wlan0,14949830057,1872235898,0,0,0,0,155070193,5916325,normal,normal
202,2023-04-12 18:18:40+00:00,pi1testbed,wlan0,14949860222,1872239373,0,0,0,0,155070538,5916337,normal,normal
203,2023-04-12 18:18:50+00:00,pi1testbed,wlan0,14949889998,1872243051,0,0,0,0,155070840,5916351,normal,normal
204,2023-04-12 18:19:00+00:00,pi1testbed,wlan0,14949916323,1872246580,0,0,0,0,155071136,5916363,normal,normal
205,2023-04-12 18:19:10+00:00,pi1testbed,wlan0,14949946204,1872250071,0,0,0,0,155071436,5916375,normal,normal
206,2023-04-12 18:19:20+00:00,pi1testbed,wlan0,14949991725,1872253579,0,0,0,0,155071742,5916387,normal,normal
207,2023-04-12 18:19:30+00:00,pi1testbed,wlan0,14950035279,1872257057,0,0,0,0,155072112,5916399,normal,normal
208,2023-04-12 18:19:40+00:00,pi1testbed,wlan0,14950070296,1872260209,0,0,0,0,155072475,5916407,normal,normal
209,2023-04-12 18:19:50+00:00,pi1testbed,wlan0,14950098181,1872263312,0,0,0,0,155072766,5916415,normal,normal
210,2023-04-12 18:20:00+00:00,pi1testbed,wlan0,14950124631,1872266457,0,0,0,0,155073063,5916423,normal,normal
211,2023-04-12 18:20:10+00:00,pi1testbed,wlan0,14950154054,1872269959,0,0,0,0,155073377,5916435,normal,normal
212,2023-04-12 18:20:20+00:00,pi1testbed,wlan0,14950181171,1872273447,0,0,0,0,155073675,5916447,normal,normal
213,2023-04-12 18:20:30+00:00,pi1testbed,wlan0,14950201832,1872276570,0,0,0,0,155073936,5916455,normal,normal
214,2023-04-12 18:20:40+00:00,pi1testbed,wlan0,14950229205,1872279727,0,0,0,0,155074237,5916463,normal,normal
215,2023-04-12 18:20:50+00:00,pi1testbed,wlan0,14950256981,1872282881,0,0,0,0,155074544,5916471,normal,normal
216,2023-04-12 18:21:00+00:00,pi1testbed,wlan0,14950286683,1872286415,0,0,0,0,155074875,5916483,normal,normal
217,2023-04-12 18:21:10+00:00,pi1testbed,wlan0,14950317956,1872289750,0,0,0,0,155075205,5916493,normal,normal
218,2023-04-12 18:21:20+00:00,pi1testbed,wlan0,14950348802,1872293534,0,0,0,0,155075519,5916508,normal,normal
219,2023-04-12 18:21:30+00:00,pi1testbed,wlan0,14950370841,1872296649,0,0,0,0,155075785,5916516,normal,normal
