,_time,host,interface,bytes_recv,bytes_sent,drop_in,drop_out,err_in,err_out,packets_recv,packets_sent,class_1,class_2
27,2023-04-12 17:49:30+00:00,pi3testbed,wlan0,14893645925,1842020004,0,0,0,0,154491603,5552309,normal,normal
28,2023-04-12 17:49:40+00:00,pi3testbed,wlan0,14893675270,1842023144,0,0,0,0,154491901,5552317,normal,normal
29,2023-04-12 17:49:50+00:00,pi3testbed,wlan0,14893699201,1842026283,0,0,0,0,154492178,5552325,normal,normal
30,2023-04-12 17:50:00+00:00,pi3testbed,wlan0,14893718981,1842029976,0,0,0,0,154492444,5552339,normal,normal
31,2023-04-12 17:50:10+00:00,pi3testbed,wlan0,14893747779,1842033120,0,0,0,0,154492730,5552347,normal,normal
32,2023-04-12 17:50:20+00:00,pi3testbed,wlan0,14893772502,1842036625,0,0,0,0,154493010,5552359,normal,normal
33,2023-04-12 17:50:30+00:00,pi3testbed,wlan0,14893790059,1842040384,0,0,0,0,154493231,5552367,normal,normal
34,2023-04-12 17:50:40+00:00,pi3testbed,wlan0,14893816805,1842043521,0,0,0,0,154493505,5552375,normal,normal
35,2023-04-12 17:50:50+00:00,pi3testbed,wlan0,14893840818,1842047025,0,0,0,0,154493777,5552387,normal,normal
36,2023-04-12 17:51:00+00:00,pi3testbed,wlan0,14893860092,1842050060,0,0,0,0,154494033,5552394,normal,normal
37,2023-04-12 17:51:10+00:00,pi3testbed,wlan0,14893887764,1842053334,0,0,0,0,154494313,5552403,normal,normal
38,2023-04-12 17:51:20+00:00,pi3testbed,wlan0,14893911021,1842056361,0,0,0,0,154494587,5552410,normal,normal
39,2023-04-12 17:51:30+00:00,pi3testbed,wlan0,14893930149,1842059636,0,0,0,0,154494818,5552419,normal,normal
40,2023-04-12 17:51:40+00:00,pi3testbed,wlan0,14893957812,1842062754,0,0,0,0,154495101,5552427,normal,normal
41,2023-04-12 17:51:50+00:00,pi3testbed,wlan0,14893980973,1842066250,0,0,0,0,154495371,5552439,normal,normal
42,2023-04-12 17:52:00+00:00,pi3testbed,wlan0,14894002052,1842070008,0,0,0,0,154495634,5552454,normal,normal
43,2023-04-12 17:52:10+00:00,pi3testbed,wlan0,14894034055,1842073076,0,0,0,0,154495921,5552461,normal,normal
44,2023-04-12 17:52:20+00:00,pi3testbed,wlan0,14894076354,1842076215,0,0,0,0,154496207,5552469,normal,normal
45,2023-04-12 17:52:30+00:00,pi3testbed,wlan0,14894099662,1842079709,0,0,0,0,154496434,5552481,normal,normal
46,2023-04-12 17:52:40+00:00,pi3testbed,wlan0,14894133782,1842082795,0,0,0,0,154496737,5552488,normal,normal
47,2023-04-12 17:52:50+00:00,pi3testbed,wlan0,14894161681,1842085910,0,0,0,0,154497027,5552496,normal,normal
48,2023-04-12 17:53:00+00:00,pi3testbed,wlan0,14894188515,1842089219,0,0,0,0,154497301,5552506,normal,normal
49,2023-04-12 17:53:10+00:00,pi3testbed,wlan0,14894216030,1842092936,0,0,0,0,154497583,5552520,normal,normal
50,2023-04-12 17:53:20+00:00,pi3testbed,wlan0,14894240361,1842096614,0,0,0,0,154497851,5552534,normal,normal
51,2023-04-12 17:53:30+00:00,pi3testbed,wlan0,14894263302,1842099845,0,0,0,0,154498071,5552543,normal,normal
52,2023-04-12 17:53:40+00:00,pi3testbed,wlan0,14894292528,1842102931,0,0,0,0,154498355,5552550,normal,normal
53,2023-04-12 17:53:50+00:00,pi3testbed,wlan0,14894317976,1842106599,0,0,0,0,154498639,5552564,normal,normal
54,2023-04-12 17:54:00+00:00,pi3testbed,wlan0,14894344360,1842110311,0,0,0,0,154498922,5552578,normal,normal
55,2023-04-12 17:54:10+00:00,pi3testbed,wlan0,14894373001,1842113359,0,0,0,0,154499211,5552585,normal,normal
56,2023-04-12 17:54:20+00:00,pi3testbed,wlan0,14894405197,1842116576,0,0,0,0,154499509,5552594,normal,normal
57,2023-04-12 17:54:30+00:00,pi3testbed,wlan0,14894428894,1842120347,0,0,0,0,154499740,5552602,normal,normal
58,2023-04-12 17:54:40+00:00,pi3testbed,wlan0,14894451491,1842123491,0,0,0,0,154500001,5552610,normal,normal
59,2023-04-12 17:54:50+00:00,pi3testbed,wlan0,14894485001,1842126722,0,0,0,0,154500304,5552619,normal,normal
60,2023-04-12 17:55:00+00:00,pi3testbed,wlan0,14894520247,1842130382,0,0,0,0,154500650,5552633,normal,normal
61,2023-04-12 17:55:10+00:00,pi3testbed,wlan0,14894556765,1842133967,0,0,0,0,154501032,5552646,normal,normal
62,2023-04-12 17:55:20+00:00,pi3testbed,wlan0,14894585509,1842137030,0,0,0,0,154501338,5552653,normal,normal
63,2023-04-12 17:55:30+00:00,pi3testbed,wlan0,14894611179,1842140509,0,0,0,0,154501594,5552665,normal,normal
64,2023-04-12 17:55:40+00:00,pi3testbed,wlan0,14894638236,1842144140,0,0,0,0,154501897,5552678,normal,normal
65,2023-04-12 17:55:50+00:00,pi3testbed,wlan0,14894664959,1842147173,0,0,0,0,154502182,5552685,normal,normal
66,2023-04-12 17:56:00+00:00,pi3testbed,wlan0,14894692284,1842150289,0,0,0,0,154502469,5552693,normal,normal
67,2023-04-12 17:56:10+00:00,pi3testbed,wlan0,14894727100,1842153972,0,0,0,0,154502771,5552707,normal,normal
68,2023-04-12 17:56:20+00:00,pi3testbed,wlan0,14894763912,1842157211,0,0,0,0,154503072,5552716,normal,normal
69,2023-04-12 17:56:30+00:00,pi3testbed,wlan0,14894784725,1842160716,0,0,0,0,154503302,5552728,normal,normal
70,2023-04-12 17:56:40+00:00,pi3testbed,wlan0,14894808717,1842164398,0,0,0,0,154503582,5552742,normal,normal
71,2023-04-12 17:56:50+00:00,pi3testbed,wlan0,14894837706,1842167449,0,0,0,0,154503870,5552749,normal,normal
72,2023-04-12 17:57:00+00:00,pi3testbed,wlan0,14894860714,1842171123,0,0,0,0,154504143,5552763,normal,normal
73,2023-04-12 17:57:10+00:00,pi3testbed,wlan0,14894887315,1842174809,0,0,0,0,154504444,5552777,normal,normal
74,2023-04-12 17:57:20+00:00,pi3testbed,wlan0,14894931557,1842177864,0,0,0,0,154504759,5552784,normal,normal
75,2023-04-12 17:57:30+00:00,pi3testbed,wlan0,14894957155,1842181376,0,0,0,0,154505015,5552796,normal,normal
76,2023-04-12 17:57:40+00:00,pi3testbed,wlan0,14894985401,1842184542,0,0,0,0,154505320,5552804,normal,normal
77,2023-04-12 17:57:50+00:00,pi3testbed,wlan0,14895015472,1842187570,0,0,0,0,154505624,5552811,normal,normal
78,2023-04-12 17:58:00+00:00,pi3testbed,wlan0,14895044953,1842190977,0,0,0,0,154505934,5552822,normal,normal
79,2023-04-12 17:58:10+00:00,pi3testbed,wlan0,14895069176,1842194236,0,0,0,0,154506204,5552831,normal,normal
80,2023-04-12 17:58:20+00:00,pi3testbed,wlan0,14895098427,1842197560,0,0,0,0,154506506,5552841,normal,normal
81,2023-04-12 17:58:30+00:00,pi3testbed,wlan0,14895116455,1842201287,0,0,0,0,154506708,5552849,normal,normal
82,2023-04-12 17:58:40+00:00,pi3testbed,wlan0,14895141647,1842204439,0,0,0,0,154506993,5552857,normal,normal
83,2023-04-12 17:58:50+00:00,pi3testbed,wlan0,14895171512,1842207504,0,0,0,0,154507292,5552864,normal,normal
84,2023-04-12 17:59:00+00:00,pi3testbed,wlan0,14895195457,1842211201,0,0,0,0,154507590,5552878,normal,normal
85,2023-04-12 17:59:10+00:00,pi3testbed,wlan0,14895222544,1842214726,0,0,0,0,154507886,5552890,normal,normal
86,2023-04-12 17:59:20+00:00,pi3testbed,wlan0,14895257863,1842217863,0,0,0,0,154508189,5552898,normal,normal
87,2023-04-12 17:59:30+00:00,pi3testbed,wlan0,14895276088,1842221373,0,0,0,0,154508408,5552910,normal,normal
88,2023-04-12 17:59:40+00:00,pi3testbed,wlan0,14895300245,1842224606,0,0,0,0,154508688,5552919,normal,normal
89,2023-04-12 17:59:50+00:00,pi3testbed,wlan0,14895329088,1842227838,0,0,0,0,154508979,5552928,normal,normal
90,2023-04-12 18:00:00+00:00,pi3testbed,wlan0,14895349182,1842231310,0,0,0,0,154509251,5552940,normal,normal
91,2023-04-12 18:00:10+00:00,pi3testbed,wlan0,14895378373,1842234435,0,0,0,0,154509549,5552948,normal,normal
92,2023-04-12 18:00:20+00:00,pi3testbed,wlan0,14895409977,1842238154,0,0,0,0,154509870,5552962,normal,normal
93,2023-04-12 18:00:30+00:00,pi3testbed,wlan0,14895426566,1842242393,0,0,0,0,154510083,5552970,normal,normal
94,2023-04-12 18:00:40+00:00,pi3testbed,wlan0,14895457679,1842246092,0,0,0,0,154510386,5552984,normal,normal
95,2023-04-12 18:00:50+00:00,pi3testbed,wlan0,14895488120,1842249787,0,0,0,0,154510691,5552998,normal,normal
96,2023-04-12 18:01:00+00:00,pi3testbed,wlan0,14895508873,1842252930,0,0,0,0,154510952,5553006,normal,normal
97,2023-04-12 18:01:10+00:00,pi3testbed,wlan0,14895538975,1842255986,0,0,0,0,154511240,5553013,normal,normal
98,2023-04-12 18:01:20+00:00,pi3testbed,wlan0,14895572491,1842259200,0,0,0,0,154511547,5553022,normal,normal
99,2023-04-12 18:01:30+00:00,pi3testbed,wlan0,14895595092,1842262571,0,0,0,0,154511774,5553032,normal,normal
100,2023-04-12 18:01:40+00:00,pi3testbed,wlan0,14895625376,1842265747,0,0,0,0,154512060,5553040,normal,normal
101,2023-04-12 18:01:50+00:00,pi3testbed,wlan0,14895660752,1842269219,0,0,0,0,154512373,5553052,normal,normal
102,2023-04-12 18:02:00+00:00,pi3testbed,wlan0,14895682832,1842272230,0,0,0,0,154512648,5553059,normal,normal
103,2023-04-12 18:02:10+00:00,pi3testbed,wlan0,14895713093,1842275277,0,0,0,0,154512933,5553066,normal,normal
104,2023-04-12 18:02:20+00:00,pi3testbed,wlan0,14895745551,1842278950,0,0,0,0,154513237,5553080,normal,normal
105,2023-04-12 18:02:30+00:00,pi3testbed,wlan0,14895763453,1842282509,0,0,0,0,154513446,5553089,normal,normal
106,2023-04-12 18:02:40+00:00,pi3testbed,wlan0,14895792923,1842286263,0,0,0,0,154513738,5553104,normal,normal
107,2023-04-12 18:02:50+00:00,pi3testbed,wlan0,14895843631,1842289941,0,0,0,0,154514077,5553118,normal,normal
108,2023-04-12 18:03:00+00:00,pi3testbed,wlan0,14895865679,1842293711,0,0,0,0,154514350,5553133,normal,normal
109,2023-04-12 18:03:10+00:00,pi3testbed,wlan0,14895895739,1842296884,0,0,0,0,154514637,5553141,normal,normal
110,2023-04-12 18:03:20+00:00,pi3testbed,wlan0,14895925614,1842300391,0,0,0,0,154514936,5553153,normal,normal
111,2023-04-12 18:03:30+00:00,pi3testbed,wlan0,14895942015,1842303733,0,0,0,0,154515145,5553163,normal,normal
112,2023-04-12 18:03:40+00:00,pi3testbed,wlan0,14895971923,1842307480,0,0,0,0,154515442,5553178,normal,normal
113,2023-04-12 18:03:50+00:00,pi3testbed,wlan0,14895998098,1842311161,0,0,0,0,154515717,5553192,normal,normal
114,2023-04-12 18:04:00+00:00,pi3testbed,wlan0,14896019435,1842314339,0,0,0,0,154515987,5553200,normal,normal
115,2023-04-12 18:04:10+00:00,pi3testbed,wlan0,14896053632,1842318027,0,0,0,0,154516295,5553214,normal,normal
116,2023-04-12 18:04:20+00:00,pi3testbed,wlan0,14896082003,1842321265,0,0,0,0,154516614,5553223,normal,normal
117,2023-04-12 18:04:30+00:00,pi3testbed,wlan0,14896102037,1842325010,0,0,0,0,154516845,5553231,normal,normal
118,2023-04-12 18:04:40+00:00,pi3testbed,wlan0,14896147777,1842328811,0,0,0,0,154517167,5553246,normal,normal
119,2023-04-12 18:04:50+00:00,pi3testbed,wlan0,14896177735,1842331877,0,0,0,0,154517466,5553253,normal,normal
120,2023-04-12 18:05:00+00:00,pi3testbed,wlan0,14896198314,1842335535,0,0,0,0,154517735,5553267,normal,normal
121,2023-04-12 18:05:10+00:00,pi3testbed,wlan0,14896230033,1842338856,0,0,0,0,154518037,5553277,normal,normal
122,2023-04-12 18:05:20+00:00,pi3testbed,wlan0,14896254639,1842342504,0,0,0,0,154518307,5553291,normal,normal
123,2023-04-12 18:05:30+00:00,pi3testbed,wlan0,14896268429,1842345791,0,0,0,0,154518508,5553300,normal,normal
124,2023-04-12 18:05:40+00:00,pi3testbed,wlan0,14896296745,1842349276,0,0,0,0,154518788,5553312,normal,normal
125,2023-04-12 18:05:50+00:00,pi3testbed,wlan0,14896318830,1842352425,0,0,0,0,154519052,5553320,normal,normal
126,2023-04-12 18:06:00+00:00,pi3testbed,wlan0,14896353057,1842355588,0,0,0,0,154519332,5553328,normal,normal
127,2023-04-12 18:06:10+00:00,pi3testbed,wlan0,14896386336,1842358733,0,0,0,0,154519625,5553336,normal,normal
128,2023-04-12 18:06:20+00:00,pi3testbed,wlan0,14896409859,1842361793,0,0,0,0,154519902,5553343,normal,normal
129,2023-04-12 18:06:30+00:00,pi3testbed,wlan0,14896423282,1842365324,0,0,0,0,154520099,5553355,normal,normal
130,2023-04-12 18:06:40+00:00,pi3testbed,wlan0,14896451314,1842368392,0,0,0,0,154520363,5553362,normal,normal
131,2023-04-12 18:06:50+00:00,pi3testbed,wlan0,14896473118,1842371436,0,0,0,0,154520621,5553369,normal,normal
132,2023-04-12 18:07:00+00:00,pi3testbed,wlan0,14896494012,1842374957,0,0,0,0,154520887,5553381,normal,normal
133,2023-04-12 18:07:10+00:00,pi3testbed,wlan0,14896522923,1842378479,0,0,0,0,154521176,5553393,normal,normal
134,2023-04-12 18:07:20+00:00,pi3testbed,wlan0,14896559619,1842381498,0,0,0,0,154521498,5553400,normal,normal
135,2023-04-12 18:07:30+00:00,pi3testbed,wlan0,14896575601,1842385251,0,0,0,0,154521721,5553408,normal,normal
136,2023-04-12 18:07:40+00:00,pi3testbed,wlan0,14896603211,1842388488,0,0,0,0,154522002,5553417,normal,normal
137,2023-04-12 18:07:50+00:00,pi3testbed,wlan0,14896628666,1842391655,0,0,0,0,154522275,5553425,normal,normal
138,2023-04-12 18:08:00+00:00,pi3testbed,wlan0,14896655915,1842395170,0,0,0,0,154522561,5553437,normal,normal
139,2023-04-12 18:08:10+00:00,pi3testbed,wlan0,14896684120,1842398416,0,0,0,0,154522839,5553446,normal,normal
140,2023-04-12 18:08:20+00:00,pi3testbed,wlan0,14896704544,1842401486,0,0,0,0,154523089,5553453,normal,normal
141,2023-04-12 18:08:30+00:00,pi3testbed,wlan0,14896725602,1842404982,0,0,0,0,154523328,5553465,normal,normal
142,2023-04-12 18:08:40+00:00,pi3testbed,wlan0,14896755294,1842408488,0,0,0,0,154523605,5553477,normal,normal
143,2023-04-12 18:08:50+00:00,pi3testbed,wlan0,14896778331,1842411820,0,0,0,0,154523872,5553487,normal,normal
144,2023-04-12 18:09:00+00:00,pi3testbed,wlan0,14896805428,1842415528,0,0,0,0,154524168,5553501,normal,normal
145,2023-04-12 18:09:10+00:00,pi3testbed,wlan0,14896833266,1842418671,0,0,0,0,154524447,5553509,normal,normal
146,2023-04-12 18:09:20+00:00,pi3testbed,wlan0,14896858723,1842421963,0,0,0,0,154524732,5553519,normal,normal
147,2023-04-12 18:09:30+00:00,pi3testbed,wlan0,14896883512,1842425702,0,0,0,0,154524988,5553527,normal,normal
148,2023-04-12 18:09:40+00:00,pi3testbed,wlan0,14896916139,1842428955,0,0,0,0,154525305,5553536,normal,normal
149,2023-04-12 18:09:50+00:00,pi3testbed,wlan0,14896941449,1842432093,0,0,0,0,154525595,5553544,normal,normal
150,2023-04-12 18:10:00+00:00,pi3testbed,wlan0,14896964339,1842435331,0,0,0,0,154525861,5553553,normal,normal
151,2023-04-12 18:10:10+00:00,pi3testbed,wlan0,14896994373,1842438816,0,0,0,0,154526148,5553565,normal,normal
152,2023-04-12 18:10:20+00:00,pi3testbed,wlan0,14897016076,1842442511,0,0,0,0,154526412,5553579,normal,normal
153,2023-04-12 18:10:30+00:00,pi3testbed,wlan0,14897037658,1842445924,0,0,0,0,154526642,5553589,normal,normal
154,2023-04-12 18:10:40+00:00,pi3testbed,wlan0,14897066455,1842449074,0,0,0,0,154526923,5553597,normal,normal
155,2023-04-12 18:10:50+00:00,pi3testbed,wlan0,14897092338,1842452722,0,0,0,0,154527217,5553611,normal,normal
156,2023-04-12 18:11:00+00:00,pi3testbed,wlan0,14897117571,1842456233,0,0,0,0,154527497,5553623,normal,normal
157,2023-04-12 18:11:10+00:00,pi3testbed,wlan0,14897145933,1842459499,0,0,0,0,154527779,5553632,normal,normal
158,2023-04-12 18:11:20+00:00,pi3testbed,wlan0,14897173258,1842463189,0,0,0,0,154528070,5553646,normal,normal
159,2023-04-12 18:11:30+00:00,pi3testbed,wlan0,14897190189,1842466388,0,0,0,0,154528270,5553655,normal,normal
160,2023-04-12 18:11:40+00:00,pi3testbed,wlan0,14897216319,1842469464,0,0,0,0,154528539,5553662,normal,normal
161,2023-04-12 18:11:50+00:00,pi3testbed,wlan0,14897238051,1842472511,0,0,0,0,154528806,5553669,normal,normal
162,2023-04-12 18:12:00+00:00,pi3testbed,wlan0,14897268552,1842476193,0,0,0,0,154529117,5553683,normal,normal
163,2023-04-12 18:12:10+00:00,pi3testbed,wlan0,14897297106,1842479689,0,0,0,0,154529392,5553695,normal,normal
164,2023-04-12 18:12:20+00:00,pi3testbed,wlan0,14897319476,1842483383,0,0,0,0,154529667,5553709,normal,normal
165,2023-04-12 18:12:30+00:00,pi3testbed,wlan0,14897338458,1842486892,0,0,0,0,154529879,5553721,normal,normal
166,2023-04-12 18:12:40+00:00,pi3testbed,wlan0,14897363655,1842490671,0,0,0,0,154530150,5553736,normal,normal
167,2023-04-12 18:12:50+00:00,pi3testbed,wlan0,14897387076,1842493733,0,0,0,0,154530425,5553743,normal,normal
168,2023-04-12 18:13:00+00:00,pi3testbed,wlan0,14897412298,1842497065,0,0,0,0,154530708,5553753,normal,normal
169,2023-04-12 18:13:10+00:00,pi3testbed,wlan0,14897437756,1842500322,0,0,0,0,154530982,5553762,normal,normal
170,2023-04-12 18:13:20+00:00,pi3testbed,wlan0,14897459529,1842504002,0,0,0,0,154531251,5553776,normal,normal
171,2023-04-12 18:13:30+00:00,pi3testbed,wlan0,14897481522,1842507729,0,0,0,0,154531488,5553784,normal,normal
172,2023-04-12 18:13:40+00:00,pi3testbed,wlan0,14897508540,1842511127,0,0,0,0,154531762,5553795,normal,normal
173,2023-04-12 18:13:50+00:00,pi3testbed,wlan0,14897530579,1842514836,0,0,0,0,154532028,5553809,normal,normal
174,2023-04-12 18:14:00+00:00,pi3testbed,wlan0,14897553512,1842518556,0,0,0,0,154532295,5553823,normal,normal
175,2023-04-12 18:14:10+00:00,pi3testbed,wlan0,14897581811,1842522249,0,0,0,0,154532602,5553837,normal,normal
176,2023-04-12 18:14:20+00:00,pi3testbed,wlan0,14897612518,1842526021,0,0,0,0,154532947,5553852,normal,normal
177,2023-04-12 18:14:30+00:00,pi3testbed,wlan0,14897633287,1842529444,0,0,0,0,154533173,5553862,normal,normal
178,2023-04-12 18:14:40+00:00,pi3testbed,wlan0,14897655447,1842533125,0,0,0,0,154533453,5553876,normal,normal
179,2023-04-12 18:14:50+00:00,pi3testbed,wlan0,14897685525,1842536814,0,0,0,0,154533764,5553890,normal,normal
180,2023-04-12 18:15:00+00:00,pi3testbed,wlan0,14897710632,1842539944,0,0,0,0,154534043,5553898,normal,normal
181,2023-04-12 18:15:10+00:00,pi3testbed,wlan0,14897754739,1842543174,0,0,0,0,154534340,5553907,normal,normal
182,2023-04-12 18:15:20+00:00,pi3testbed,wlan0,14897784908,1842546664,0,0,0,0,154534639,5553919,normal,normal
183,2023-04-12 18:15:30+00:00,pi3testbed,wlan0,14897805211,1842550731,0,0,0,0,154534853,5553928,normal,normal
184,2023-04-12 18:15:40+00:00,pi3testbed,wlan0,14897826889,1842553906,0,0,0,0,154535112,5553936,normal,normal
185,2023-04-12 18:15:50+00:00,pi3testbed,wlan0,14897854184,1842557403,0,0,0,0,154535382,5553948,normal,normal
186,2023-04-12 18:16:00+00:00,pi3testbed,wlan0,14897879990,1842561081,0,0,0,0,154535672,5553962,normal,normal
187,2023-04-12 18:16:10+00:00,pi3testbed,wlan0,14897905393,1842564157,0,0,0,0,154535953,5553969,normal,normal
188,2023-04-12 18:16:20+00:00,pi3testbed,wlan0,14897934728,1842567306,0,0,0,0,154536246,5553977,normal,normal
189,2023-04-12 18:16:30+00:00,pi3testbed,wlan0,14897960685,1842570661,0,0,0,0,154536513,5553986,normal,normal
190,2023-04-12 18:16:40+00:00,pi3testbed,wlan0,14897986087,1842573702,0,0,0,0,154536819,5553993,normal,normal
191,2023-04-12 18:16:50+00:00,pi3testbed,wlan0,14898016447,1842577020,0,0,0,0,154537144,5554003,normal,normal
192,2023-04-12 18:17:00+00:00,pi3testbed,wlan0,14898043809,1842580169,0,0,0,0,154537446,5554011,normal,normal
193,2023-04-12 18:17:10+00:00,pi3testbed,wlan0,14898077309,1842583228,0,0,0,0,154537749,5554018,normal,normal
194,2023-04-12 18:17:20+00:00,pi3testbed,wlan0,14898108855,1842586412,0,0,0,0,154538054,5554026,normal,normal
195,2023-04-12 18:17:30+00:00,pi3testbed,wlan0,14898142787,1842589975,0,0,0,0,154538286,5554035,normal,normal
196,2023-04-12 18:17:40+00:00,pi3testbed,wlan0,14898167882,1842593466,0,0,0,0,154538552,5554047,normal,normal
197,2023-04-12 18:17:50+00:00,pi3testbed,wlan0,14898198660,1842596638,0,0,0,0,154538842,5554055,normal,normal
198,2023-04-12 18:18:00+00:00,pi3testbed,wlan0,14898244417,1842599687,0,0,0,0,154539170,5554062,normal,normal
199,2023-04-12 18:18:10+00:00,pi3testbed,wlan0,14898274748,1842602582,0,0,0,0,154539508,5554067,normal,normal
200,2023-04-12 18:18:20+00:00,pi3testbed,wlan0,14898300320,1842605831,0,0,0,0,154539786,5554076,normal,normal
201,2023-04-12 18:18:30+00:00,pi3testbed,wlan0,14898323766,1842609329,0,0,0,0,154540020,5554088,normal,normal
202,2023-04-12 18:18:40+00:00,pi3testbed,wlan0,14898353814,1842612854,0,0,0,0,154540363,5554100,normal,normal
203,2023-04-12 18:18:50+00:00,pi3testbed,wlan0,14898383486,1842615902,0,0,0,0,154540663,5554107,normal,normal
204,2023-04-12 18:19:00+00:00,pi3testbed,wlan0,14898409655,1842618954,0,0,0,0,154540956,5554114,normal,normal
205,2023-04-12 18:19:10+00:00,pi3testbed,wlan0,14898439328,1842622472,0,0,0,0,154541252,5554126,normal,normal
206,2023-04-12 18:19:20+00:00,pi3testbed,wlan0,14898484751,1842625674,0,0,0,0,154541556,5554134,normal,normal
207,2023-04-12 18:19:30+00:00,pi3testbed,wlan0,14898524381,1842629080,0,0,0,0,154541887,5554145,normal,normal
208,2023-04-12 18:19:40+00:00,pi3testbed,wlan0,14898559731,1842632307,0,0,0,0,154542254,5554154,normal,normal
209,2023-04-12 18:19:50+00:00,pi3testbed,wlan0,14898587720,1842635800,0,0,0,0,154542547,5554166,normal,normal
210,2023-04-12 18:20:00+00:00,pi3testbed,wlan0,14898614228,1842639291,0,0,0,0,154542845,5554178,normal,normal
211,2023-04-12 18:20:10+00:00,pi3testbed,wlan0,14898643547,1842642572,0,0,0,0,154543157,5554187,normal,normal
212,2023-04-12 18:20:20+00:00,pi3testbed,wlan0,14898670520,1842645740,0,0,0,0,154543452,5554195,normal,normal
213,2023-04-12 18:20:30+00:00,pi3testbed,wlan0,14898689574,1842648969,0,0,0,0,154543687,5554204,normal,normal
214,2023-04-12 18:20:40+00:00,pi3testbed,wlan0,14898716959,1842652510,0,0,0,0,154543988,5554216,normal,normal
215,2023-04-12 18:20:50+00:00,pi3testbed,wlan0,14898744722,1842655722,0,0,0,0,154544295,5554225,normal,normal
216,2023-04-12 18:21:00+00:00,pi3testbed,wlan0,14898774548,1842658786,0,0,0,0,154544628,5554232,normal,normal
217,2023-04-12 18:21:10+00:00,pi3testbed,wlan0,14898805821,1842661928,0,0,0,0,154544958,5554240,normal,normal
218,2023-04-12 18:21:20+00:00,pi3testbed,wlan0,14898836493,1842665250,0,0,0,0,154545269,5554250,normal,normal
219,2023-04-12 18:21:30+00:00,pi3testbed,wlan0,14898857696,1842668933,0,0,0,0,154545515,5554264,normal,normal
