,_time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user,class_1,class_2
67,2023-04-12 17:56:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.39759036550149,0.0,0.0,0.0,0.0753012048236778,0.0,0.376506024118389,0.1506024096473556,normal,normal
68,2023-04-12 17:56:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.5736142418267,0.0,0.0,0.0,0.0250815149233926,0.0,0.3009781790624629,0.1003260596935706,normal,normal
69,2023-04-12 17:56:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.14722083541304,0.0,0.0,0.0,0.0250375563342075,0.0,0.3755633450267763,1.4521782673384953,normal,normal
70,2023-04-12 17:56:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.37327651035444,0.0,0.0,0.0,0.0752068187591081,0.0,0.5013787917091476,0.0501378791818587,normal,normal
71,2023-04-12 17:56:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.27263606020432,0.0,0.0,0.0,0.0752445447585851,0.0,0.4263857536441487,0.2257336342757555,normal,normal
72,2023-04-12 17:57:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.54807933791098,0.0,0.0,0.0,0.0,0.0,0.376600552386305,0.0753201104882215,normal,normal
73,2023-04-12 17:57:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.47262682780712,0.0,0.0,0.0,0.0753390256163493,0.0,0.3013561024471252,0.1506780512235626,normal,normal
74,2023-04-12 17:57:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.27263606013636,0.0,0.0,0.0,0.0501630298467853,0.0,0.5517933283055142,0.1254075746032764,normal,normal
75,2023-04-12 17:57:30+00:00,cpu-total,pi4testbed,0.0,0.0,99.34771701475734,0.0,0.0,0.0,0.050175614653125,0.0,0.401404917225,0.2007024586125,normal,normal
76,2023-04-12 17:57:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.4479297394724,0.0,0.0,0.0,0.0,0.0,0.3513174404197502,0.2007528231022168,normal,normal
77,2023-04-12 17:57:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.59859508240991,0.0,0.0,0.0,0.0250878073265625,0.0,0.2759658805876241,0.10035122930625,normal,normal
78,2023-04-12 17:58:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.39789261899818,0.0,0.0,0.0,0.0250878073196543,0.0,0.4515805318085399,0.1254390366073987,normal,normal
79,2023-04-12 17:58:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.54898521748608,0.0,0.0,0.0,0.0501127536967223,0.0,0.2756201453274151,0.1252818842463635,normal,normal
80,2023-04-12 17:58:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.52285283440564,0.0,0.0,0.0,0.0502260170775662,0.0,0.3013561024471252,0.1255650426984836,normal,normal
81,2023-04-12 17:58:30+00:00,cpu-total,pi4testbed,0.0,0.0,99.3233082717718,0.0,0.0,0.0,0.1002506265677894,0.0,0.2506265664399884,0.3258145363464553,normal,normal
82,2023-04-12 17:58:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.37359057880464,0.0,0.0,0.0,0.1002255073934446,0.0,0.3758456527026289,0.1503382610810515,normal,normal
83,2023-04-12 17:58:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.4739479028583,0.0,0.0,0.0,0.0501002004043263,0.0,0.4008016032346107,0.0751503006201592,normal,normal
84,2023-04-12 17:59:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.54807932860028,0.0,0.0,0.0,0.0502134069737505,0.0,0.3514938488390885,0.0502134069691837,normal,normal
85,2023-04-12 17:59:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.27281845758898,0.0,0.0,0.0,0.0501504513564685,0.0,0.5015045135464411,0.1755265797430788,normal,normal
86,2023-04-12 17:59:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.34804413761124,0.0,0.0,0.0,0.0501504513564685,0.0,0.3761283851871977,0.2256770310904251,normal,normal
87,2023-04-12 17:59:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.37133549944356,0.0,0.0,0.0,0.0501127536920446,0.0,0.3257328989663864,1.252818842273771,normal,normal
88,2023-04-12 17:59:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.44806824181838,0.0,0.0,0.0,0.0250878073265625,0.0,0.4515805318872519,0.0752634219933778,normal,normal
89,2023-04-12 17:59:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.52380952043058,0.0,0.0,0.0,0.0501253132816152,0.0,0.2756892230693989,0.1503759398494047,normal,normal
90,2023-04-12 18:00:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.44834503808008,0.0,0.0,0.0,0.0250752256782342,0.0,0.4262788365162994,0.1003009027129371,normal,normal
91,2023-04-12 18:00:10+00:00,cpu-total,pi4testbed,0.0,0.0,99.39819458784568,0.0,0.0,0.0,0.0250752256782342,0.0,0.3510531594861577,0.2256770310904251,normal,normal
92,2023-04-12 18:00:20+00:00,cpu-total,pi4testbed,0.0,0.0,99.52273297832272,0.0,0.0,0.0,0.1004772670145128,0.0,0.276312484285341,0.1004772670145128,normal,normal
93,2023-04-12 18:00:30+00:00,cpu-total,pi4testbed,0.0,0.0,98.26980942487675,0.0,0.0,0.0,0.0250752256782342,0.0,0.3259779338216069,1.37913741228008,normal,normal
94,2023-04-12 18:00:40+00:00,cpu-total,pi4testbed,0.0,0.0,99.47421131475458,0.0,0.0,0.0,0.0751126689980683,0.0,0.3755633449903418,0.0751126689980683,normal,normal
95,2023-04-12 18:00:50+00:00,cpu-total,pi4testbed,0.0,0.0,99.49799196973972,0.0,0.0,0.0,0.0251004016070674,0.0,0.3263052208964428,0.1506024096332733,normal,normal
96,2023-04-12 18:01:00+00:00,cpu-total,pi4testbed,0.0,0.0,99.3975903655578,0.0,0.0,0.0,0.0753012048212024,0.0,0.326305220859917,0.2008032128565398,normal,normal
