,_time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user,class_1,class_2
0,2023-04-12 17:45:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.44889779855065,0.0,0.0,0.0,0.0250501001976065,0.0,0.3757515030096646,0.1503006012038658,normal,normal
1,2023-04-12 17:45:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.44779115834976,0.0,0.0,0.0,0.0502008032094408,0.0,0.3765060240845036,0.1255020080281678,normal,normal
2,2023-04-12 17:45:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.372489959837,0.0,0.0,0.0,0.0753012048212024,0.0,0.326305220859917,0.22590361444991,normal,normal
3,2023-04-12 17:45:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.2205513853093,0.0,0.0,0.0,0.0751879699362811,0.0,0.401002506326833,1.3032581455439718,normal,normal
4,2023-04-12 17:45:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.52380952047504,0.0,0.0,0.0,0.0751879699176823,0.0,0.2506265664165885,0.1503759398353647,normal,normal
5,2023-04-12 17:45:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.3227990982044,0.0,0.0,0.0,0.075244544770178,0.0,0.4514672685936943,0.1504890895312314,normal,normal
6,2023-04-12 17:46:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.5736142418267,0.0,0.0,0.0,0.0250815149233926,0.0,0.3009781790989612,0.1003260596935706,normal,normal
7,2023-04-12 17:46:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.42341439774432,0.0,0.0,0.0,0.0501378791681787,0.0,0.2757583354455032,0.2506893958545738,normal,normal
8,2023-04-12 17:46:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.52369014455184,0.0,0.0,0.0,0.0250689395840282,0.0,0.3008272749900985,0.1504136375132893,normal,normal
9,2023-04-12 17:46:30+00:00,cpu-total,pi2testbed,0.0,0.0,99.44889779855065,0.0,0.0,0.0,0.0501002004043263,0.0,0.3507014028211712,0.1503006012038658,normal,normal
10,2023-04-12 17:46:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.59869576086074,0.0,0.0,0.0,0.0250815149233926,0.0,0.3009781790624629,0.0752445447656157,normal,normal
11,2023-04-12 17:46:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.29771757917038,0.0,0.0,0.0,0.075244544770178,0.0,0.3511412089183728,0.2758966641527571,normal,normal
12,2023-04-12 17:47:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.49887246491056,0.0,0.0,0.0,0.0501127536921646,0.0,0.3257328990332529,0.1252818842463635,normal,normal
13,2023-04-12 17:47:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.34722570518082,0.0,0.0,0.0,0.0753201104674762,0.0,0.4268139593019978,0.1506402209258186,normal,normal
14,2023-04-12 17:47:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.59879638878336,0.0,0.0,0.0,0.0250752256782342,0.0,0.3009027081205668,0.0752256770301417,normal,normal
15,2023-04-12 17:47:30+00:00,cpu-total,pi2testbed,0.0,0.0,99.39894816337926,0.0,0.0,0.0,0.0250438266974528,0.0,0.4007012271592453,0.1753067868776143,normal,normal
16,2023-04-12 17:47:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.57297161070596,0.0,0.0,0.0,0.0251193167536282,0.0,0.2511931675454203,0.1507159005126308,normal,normal
17,2023-04-12 17:47:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.24755455037564,0.0,0.0,0.0,0.0752445447726462,0.0,0.4013042388117789,0.2758966641785357,normal,normal
18,2023-04-12 17:48:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.44889779860208,0.0,0.0,0.0,0.0751503005994765,0.0,0.3507014027884441,0.1252505010036842,normal,normal
19,2023-04-12 17:48:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.423847694243,0.0,0.0,0.0,0.0501002004043263,0.0,0.3757515030096646,0.1503006012038658,normal,normal
20,2023-04-12 17:48:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.49887246491056,0.0,0.0,0.0,0.0501127536921646,0.0,0.3257328990332529,0.1252818842463635,normal,normal
21,2023-04-12 17:48:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.29445698599402,0.0,0.0,0.0,0.0250815149233926,0.0,0.3009781790624629,1.379483320745536,normal,normal
22,2023-04-12 17:48:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.47368420826588,0.0,0.0,0.0,0.0751879699292612,0.0,0.3508771929941012,0.1002506265723482,normal,normal
23,2023-04-12 17:48:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.57372116833676,0.0,0.0,0.0,0.0501504513564685,0.0,0.275827482456016,0.1003009027129371,normal,normal
24,2023-04-12 17:49:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.49862121019817,0.0,0.0,0.0,0.0250689395840282,0.0,0.350965154167275,0.1253446979247011,normal,normal
25,2023-04-12 17:49:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.22227796698482,0.0,0.0,0.0,0.0501756146438721,0.0,0.6021073757812275,0.1254390366073987,normal,normal
26,2023-04-12 17:49:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.59859508240991,0.0,0.0,0.0,0.050175614653125,0.0,0.2759658805876241,0.0752634219933778,normal,normal
27,2023-04-12 17:49:30+00:00,cpu-total,pi2testbed,0.0,0.0,97.8712747361621,0.0,0.0,0.0,0.0250438266997893,0.0,0.4507888805688748,1.65289256214054,normal,normal
28,2023-04-12 17:49:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.52297263034932,0.0,0.0,0.0,0.0251067034891587,0.0,0.4017072558265397,0.0502134069874512,normal,normal
29,2023-04-12 17:49:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.47315604391066,0.0,0.0,0.0,0.0752634219796875,0.0,0.3512293025627481,0.1003512292879962,normal,normal
30,2023-04-12 17:50:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.52392884586544,0.0,0.0,0.0,0.0250563768438034,0.0,0.3758456527026289,0.0751691305587566,normal,normal
31,2023-04-12 17:50:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.3219487612984,0.0,0.0,0.0,0.0502260170728674,0.0,0.3515821195009359,0.2762430938779306,normal,normal
32,2023-04-12 17:50:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.52309237541594,0.0,0.0,0.0,0.0251004016094145,0.0,0.3514056225226717,0.100401606437658,normal,normal
33,2023-04-12 17:50:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.1950363436389,0.0,0.0,0.0,0.0,0.0,0.4011030333444514,1.4038606166873402,normal,normal
34,2023-04-12 17:50:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.54898521748608,0.0,0.0,0.0,0.1002255073934446,0.0,0.2255073916215773,0.1252818842281326,normal,normal
35,2023-04-12 17:50:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.42341439774432,0.0,0.0,0.0,0.0250689395818093,0.0,0.4763098521364582,0.0752068187545481,normal,normal
36,2023-04-12 17:51:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.59819186301402,0.0,0.0,0.0,0.0753390256163493,0.0,0.2009040683102649,0.1255650426984836,normal,normal
37,2023-04-12 17:51:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.39819457856063,0.0,0.0,0.0,0.0250752256758919,0.0,0.3259779337911564,0.2507522567497972,normal,normal
38,2023-04-12 17:51:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.39834545410558,0.0,0.0,0.0,0.0501378791680564,0.0,0.4763098520919761,0.0752068187475246,normal,normal
39,2023-04-12 17:51:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.06920762393904,0.0,0.0,0.0,0.0250752256782342,0.0,0.4012036108152593,1.5045135406758126,normal,normal
40,2023-04-12 17:51:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.52404809285424,0.0,0.0,0.0,0.0501002003950944,0.0,0.3006012024161326,0.1252505009854578,normal,normal
41,2023-04-12 17:51:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.29754139188088,0.0,0.0,0.0,0.050175614653125,0.0,0.4515805318507443,0.2007024586125,normal,normal
42,2023-04-12 17:52:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.57329317755148,0.0,0.0,0.0,0.1004016064282699,0.0,0.2761044176731764,0.0502008032050034,normal,normal
43,2023-04-12 17:52:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.49849548831452,0.0,0.0,0.0,0.0250752256782342,0.0,0.3259779338216069,0.150451354078528,normal,normal
44,2023-04-12 17:52:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.4225458185856,0.0,0.0,0.0,0.02510670348694,0.0,0.4268139593419176,0.1255335174438341,normal,normal
45,2023-04-12 17:52:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.19548871555672,0.0,0.0,0.0,0.0501253132814941,0.0,0.3007518796707294,1.4536340851359777,normal,normal
46,2023-04-12 17:52:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.34820757605928,0.0,0.0,0.0,0.0752068187520846,0.0,0.4512409125216279,0.1253446979247011,normal,normal
47,2023-04-12 17:52:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.2479318106278,0.0,0.0,0.0,0.1002757583315528,0.0,0.4512409124851478,0.2005515166539856,normal,normal
48,2023-04-12 17:53:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.39879759926724,0.0,0.0,0.0,0.0501002004043263,0.0,0.4759519038365436,0.0751503006201592,normal,normal
49,2023-04-12 17:53:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.4475138057972,0.0,0.0,0.0,0.0753390256163493,0.0,0.3264691110087485,0.1506780512235626,normal,normal
50,2023-04-12 17:53:20+00:00,cpu-total,pi2testbed,0.0,0.0,99.49874686906332,0.0,0.0,0.0,0.0501253132769352,0.0,0.3508771929613413,0.1002506265629883,normal,normal
51,2023-04-12 17:53:30+00:00,cpu-total,pi2testbed,0.0,0.0,98.14722083524023,0.0,0.0,0.0,0.0500751126730857,0.0,0.4506760140304457,1.352028042145989,normal,normal
52,2023-04-12 17:53:40+00:00,cpu-total,pi2testbed,0.0,0.0,99.52333165744118,0.0,0.0,0.0,0.0250878073265625,0.0,0.3512293025627481,0.10035122930625,normal,normal
53,2023-04-12 17:53:50+00:00,cpu-total,pi2testbed,0.0,0.0,99.42413620320652,0.0,0.0,0.0,0.1001502253368302,0.0,0.3004506760287079,0.1752628943348986,normal,normal
54,2023-04-12 17:54:00+00:00,cpu-total,pi2testbed,0.0,0.0,99.57318604551725,0.0,0.0,0.0,0.0,0.0,0.3514938488719636,0.0753201104699539,normal,normal
55,2023-04-12 17:54:10+00:00,cpu-total,pi2testbed,0.0,0.0,99.5235707088056,0.0,0.0,0.0,0.0752256770231146,0.0,0.3009027080924587,0.1003009027035677,normal,normal
