,_time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user,class_1,class_2
0,2023-04-12 17:45:00+00:00,cpu-total,pi1testbed,0.0,0.0,99.39849624468712,0.0,0.0,0.0,0.025062656643087,0.0,0.3759398496599826,0.2005012531446965,normal,normal
1,2023-04-12 17:45:10+00:00,cpu-total,pi1testbed,0.0,0.0,99.42283563252587,0.0,0.0,0.0,0.0501882057708624,0.0,0.401505646130383,0.1254705144134624,normal,normal
2,2023-04-12 17:45:20+00:00,cpu-total,pi1testbed,0.0,0.0,99.39849624468712,0.0,0.0,0.0,0.0751879699247023,0.0,0.3759398496599826,0.1503759398676401,normal,normal
3,2023-04-12 17:45:30+00:00,cpu-total,pi1testbed,0.0,0.0,98.17134268416218,0.0,0.0,0.0,0.0250501002021631,0.0,0.3256513025962251,1.4779559118866177,normal,normal
4,2023-04-12 17:45:40+00:00,cpu-total,pi1testbed,0.0,0.0,99.54875908824444,0.0,0.0,0.0,0.0752068187520846,0.0,0.2506893958494022,0.1253446979247011,normal,normal
5,2023-04-12 17:45:50+00:00,cpu-total,pi1testbed,0.0,0.0,99.39909864276888,0.0,0.0,0.0,0.0500751126684151,0.0,0.5007511266659339,0.0500751126593065,normal,normal
6,2023-04-12 17:46:00+00:00,cpu-total,pi1testbed,0.0,0.0,99.57372116833676,0.0,0.0,0.0,0.0250752256782342,0.0,0.3259779338216069,0.0752256770301417,normal,normal
7,2023-04-12 17:46:10+00:00,cpu-total,pi1testbed,0.0,0.0,99.3980436366193,0.0,0.0,0.0,0.050163029842223,0.0,0.4263857536839885,0.1254075746215256,normal,normal
8,2023-04-12 17:46:20+00:00,cpu-total,pi1testbed,0.0,0.0,99.4479297394724,0.0,0.0,0.0,0.0752823086633313,0.0,0.3262233375456669,0.1505646173175334,normal,normal
9,2023-04-12 17:46:30+00:00,cpu-total,pi1testbed,0.0,0.0,98.3705189308093,0.0,0.0,0.0,0.0,0.0,0.2757583354197503,1.3537227375101637,normal,normal
10,2023-04-12 17:46:40+00:00,cpu-total,pi1testbed,0.0,0.0,99.44944944312245,0.0,0.0,0.0,0.075075075075034,0.0,0.3503503503410549,0.1251251251296088,normal,normal
11,2023-04-12 17:46:50+00:00,cpu-total,pi1testbed,0.0,0.0,99.44779116764876,0.0,0.0,0.0,0.0502008032095692,0.0,0.3514056224898131,0.1506024096332733,normal,normal
12,2023-04-12 17:47:00+00:00,cpu-total,pi1testbed,0.0,0.0,99.62368289384816,0.0,0.0,0.0,0.0,0.0,0.2257902659253721,0.1505268439502481,normal,normal
