,_time,host,load1,load15,load5,n_cpus,n_unique_users,n_users,uptime,uptime_format,class_1,class_2
19,2023-04-12 17:48:10+00:00,pi3testbed,0.15,0.01,0.03,4,0,0,5277391,"61 days,  1:56",normal,normal
20,2023-04-12 17:48:20+00:00,pi3testbed,0.12,0.01,0.03,4,0,0,5277401,"61 days,  1:56",normal,normal
21,2023-04-12 17:48:30+00:00,pi3testbed,0.1,0.01,0.03,4,0,0,5277411,"61 days,  1:56",normal,normal
22,2023-04-12 17:48:40+00:00,pi3testbed,0.09,0.01,0.03,4,0,0,5277421,"61 days,  1:57",normal,normal
23,2023-04-12 17:48:50+00:00,pi3testbed,0.07,0.01,0.03,4,0,0,5277431,"61 days,  1:57",normal,normal
24,2023-04-12 17:49:00+00:00,pi3testbed,0.06,0.01,0.03,4,0,0,5277441,"61 days,  1:57",normal,normal
25,2023-04-12 17:49:10+00:00,pi3testbed,0.05,0.0,0.02,4,0,0,5277451,"61 days,  1:57",normal,normal
26,2023-04-12 17:49:20+00:00,pi3testbed,0.04,0.0,0.02,4,0,0,5277461,"61 days,  1:57",normal,normal
27,2023-04-12 17:49:30+00:00,pi3testbed,0.04,0.0,0.02,4,0,0,5277471,"61 days,  1:57",normal,normal
28,2023-04-12 17:49:40+00:00,pi3testbed,0.03,0.0,0.02,4,0,0,5277481,"61 days,  1:58",normal,normal
29,2023-04-12 17:49:50+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5277491,"61 days,  1:58",normal,normal
30,2023-04-12 17:50:00+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5277501,"61 days,  1:58",normal,normal
31,2023-04-12 17:50:10+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5277511,"61 days,  1:58",normal,normal
32,2023-04-12 17:50:20+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5277521,"61 days,  1:58",normal,normal
33,2023-04-12 17:50:30+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5277531,"61 days,  1:58",normal,normal
34,2023-04-12 17:50:40+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5277541,"61 days,  1:59",normal,normal
35,2023-04-12 17:50:50+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5277551,"61 days,  1:59",normal,normal
36,2023-04-12 17:51:00+00:00,pi3testbed,0.01,0.0,0.01,4,0,0,5277561,"61 days,  1:59",normal,normal
37,2023-04-12 17:51:10+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277571,"61 days,  1:59",normal,normal
38,2023-04-12 17:51:20+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277581,"61 days,  1:59",normal,normal
39,2023-04-12 17:51:30+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277591,"61 days,  1:59",normal,normal
40,2023-04-12 17:51:40+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277601,"61 days,  2:00",normal,normal
41,2023-04-12 17:51:50+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277611,"61 days,  2:00",normal,normal
42,2023-04-12 17:52:00+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277621,"61 days,  2:00",normal,normal
43,2023-04-12 17:52:10+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277631,"61 days,  2:00",normal,normal
44,2023-04-12 17:52:20+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277641,"61 days,  2:00",normal,normal
45,2023-04-12 17:52:30+00:00,pi3testbed,0.0,0.0,0.01,4,0,0,5277651,"61 days,  2:00",normal,normal
46,2023-04-12 17:52:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277661,"61 days,  2:01",normal,normal
47,2023-04-12 17:52:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277671,"61 days,  2:01",normal,normal
48,2023-04-12 17:53:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277681,"61 days,  2:01",normal,normal
49,2023-04-12 17:53:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277691,"61 days,  2:01",normal,normal
50,2023-04-12 17:53:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277701,"61 days,  2:01",normal,normal
51,2023-04-12 17:53:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277711,"61 days,  2:01",normal,normal
52,2023-04-12 17:53:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277721,"61 days,  2:02",normal,normal
53,2023-04-12 17:53:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277731,"61 days,  2:02",normal,normal
54,2023-04-12 17:54:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277741,"61 days,  2:02",normal,normal
55,2023-04-12 17:54:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277751,"61 days,  2:02",normal,normal
56,2023-04-12 17:54:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277761,"61 days,  2:02",normal,normal
57,2023-04-12 17:54:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277771,"61 days,  2:02",normal,normal
58,2023-04-12 17:54:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277781,"61 days,  2:03",normal,normal
59,2023-04-12 17:54:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277791,"61 days,  2:03",normal,normal
60,2023-04-12 17:55:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277801,"61 days,  2:03",normal,normal
61,2023-04-12 17:55:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277811,"61 days,  2:03",normal,normal
62,2023-04-12 17:55:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277821,"61 days,  2:03",normal,normal
63,2023-04-12 17:55:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277831,"61 days,  2:03",normal,normal
64,2023-04-12 17:55:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277841,"61 days,  2:04",normal,normal
65,2023-04-12 17:55:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277851,"61 days,  2:04",normal,normal
66,2023-04-12 17:56:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277861,"61 days,  2:04",normal,normal
67,2023-04-12 17:56:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277871,"61 days,  2:04",normal,normal
68,2023-04-12 17:56:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277881,"61 days,  2:04",normal,normal
69,2023-04-12 17:56:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277891,"61 days,  2:04",normal,normal
70,2023-04-12 17:56:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277901,"61 days,  2:05",normal,normal
71,2023-04-12 17:56:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277911,"61 days,  2:05",normal,normal
72,2023-04-12 17:57:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277921,"61 days,  2:05",normal,normal
73,2023-04-12 17:57:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277931,"61 days,  2:05",normal,normal
74,2023-04-12 17:57:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277941,"61 days,  2:05",normal,normal
75,2023-04-12 17:57:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277951,"61 days,  2:05",normal,normal
76,2023-04-12 17:57:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277961,"61 days,  2:06",normal,normal
77,2023-04-12 17:57:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277971,"61 days,  2:06",normal,normal
78,2023-04-12 17:58:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277981,"61 days,  2:06",normal,normal
79,2023-04-12 17:58:10+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5277991,"61 days,  2:06",normal,normal
80,2023-04-12 17:58:20+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5278001,"61 days,  2:06",normal,normal
81,2023-04-12 17:58:30+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5278011,"61 days,  2:06",normal,normal
82,2023-04-12 17:58:40+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5278021,"61 days,  2:07",normal,normal
83,2023-04-12 17:58:50+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5278031,"61 days,  2:07",normal,normal
84,2023-04-12 17:59:00+00:00,pi3testbed,0.0,0.0,0.0,4,0,0,5278041,"61 days,  2:07",normal,normal
85,2023-04-12 17:59:10+00:00,pi3testbed,0.07,0.0,0.02,4,0,0,5278051,"61 days,  2:07",normal,normal
86,2023-04-12 17:59:20+00:00,pi3testbed,0.06,0.0,0.02,4,0,0,5278061,"61 days,  2:07",normal,normal
87,2023-04-12 17:59:30+00:00,pi3testbed,0.13,0.01,0.03,4,0,0,5278071,"61 days,  2:07",normal,normal
88,2023-04-12 17:59:40+00:00,pi3testbed,0.11,0.01,0.03,4,0,0,5278081,"61 days,  2:08",normal,normal
89,2023-04-12 17:59:50+00:00,pi3testbed,0.09,0.01,0.03,4,0,0,5278091,"61 days,  2:08",normal,normal
90,2023-04-12 18:00:00+00:00,pi3testbed,0.08,0.01,0.03,4,0,0,5278101,"61 days,  2:08",normal,normal
91,2023-04-12 18:00:10+00:00,pi3testbed,0.06,0.0,0.03,4,0,0,5278111,"61 days,  2:08",normal,normal
92,2023-04-12 18:00:20+00:00,pi3testbed,0.05,0.0,0.02,4,0,0,5278121,"61 days,  2:08",normal,normal
93,2023-04-12 18:00:30+00:00,pi3testbed,0.19,0.01,0.06,4,0,0,5278131,"61 days,  2:08",normal,normal
94,2023-04-12 18:00:40+00:00,pi3testbed,0.16,0.01,0.06,4,0,0,5278141,"61 days,  2:09",normal,normal
95,2023-04-12 18:00:50+00:00,pi3testbed,0.14,0.01,0.05,4,0,0,5278151,"61 days,  2:09",normal,normal
96,2023-04-12 18:01:00+00:00,pi3testbed,0.12,0.01,0.05,4,0,0,5278161,"61 days,  2:09",normal,normal
97,2023-04-12 18:01:10+00:00,pi3testbed,0.1,0.01,0.05,4,0,0,5278171,"61 days,  2:09",normal,normal
98,2023-04-12 18:01:20+00:00,pi3testbed,0.08,0.01,0.05,4,0,0,5278181,"61 days,  2:09",normal,normal
99,2023-04-12 18:01:30+00:00,pi3testbed,0.14,0.01,0.06,4,0,0,5278191,"61 days,  2:09",normal,normal
100,2023-04-12 18:01:40+00:00,pi3testbed,0.12,0.01,0.06,4,0,0,5278201,"61 days,  2:10",normal,normal
101,2023-04-12 18:01:50+00:00,pi3testbed,0.1,0.01,0.06,4,0,0,5278211,"61 days,  2:10",normal,normal
102,2023-04-12 18:02:00+00:00,pi3testbed,0.25,0.02,0.09,4,0,0,5278221,"61 days,  2:10",normal,normal
103,2023-04-12 18:02:10+00:00,pi3testbed,0.21,0.02,0.08,4,0,0,5278231,"61 days,  2:10",normal,normal
104,2023-04-12 18:02:20+00:00,pi3testbed,0.17,0.02,0.08,4,0,0,5278241,"61 days,  2:10",normal,normal
105,2023-04-12 18:02:30+00:00,pi3testbed,0.22,0.03,0.1,4,0,0,5278251,"61 days,  2:10",normal,normal
106,2023-04-12 18:02:40+00:00,pi3testbed,0.19,0.02,0.09,4,0,0,5278261,"61 days,  2:11",normal,normal
107,2023-04-12 18:02:50+00:00,pi3testbed,0.16,0.02,0.09,4,0,0,5278271,"61 days,  2:11",normal,normal
108,2023-04-12 18:03:00+00:00,pi3testbed,0.13,0.02,0.08,4,0,0,5278281,"61 days,  2:11",normal,normal
109,2023-04-12 18:03:10+00:00,pi3testbed,0.11,0.02,0.08,4,0,0,5278291,"61 days,  2:11",normal,normal
110,2023-04-12 18:03:20+00:00,pi3testbed,0.09,0.02,0.08,4,0,0,5278301,"61 days,  2:11",normal,normal
111,2023-04-12 18:03:30+00:00,pi3testbed,0.15,0.03,0.09,4,0,0,5278311,"61 days,  2:11",normal,normal
112,2023-04-12 18:03:40+00:00,pi3testbed,0.13,0.02,0.09,4,0,0,5278321,"61 days,  2:12",normal,normal
113,2023-04-12 18:03:50+00:00,pi3testbed,0.11,0.02,0.09,4,0,0,5278331,"61 days,  2:12",normal,normal
114,2023-04-12 18:04:00+00:00,pi3testbed,0.09,0.02,0.08,4,0,0,5278341,"61 days,  2:12",normal,normal
115,2023-04-12 18:04:10+00:00,pi3testbed,0.08,0.02,0.08,4,0,0,5278351,"61 days,  2:12",normal,normal
116,2023-04-12 18:04:20+00:00,pi3testbed,0.06,0.02,0.08,4,0,0,5278361,"61 days,  2:12",normal,normal
117,2023-04-12 18:04:30+00:00,pi3testbed,0.05,0.02,0.07,4,0,0,5278371,"61 days,  2:12",normal,normal
118,2023-04-12 18:04:40+00:00,pi3testbed,0.05,0.02,0.07,4,0,0,5278381,"61 days,  2:13",normal,normal
119,2023-04-12 18:04:50+00:00,pi3testbed,0.04,0.02,0.07,4,0,0,5278391,"61 days,  2:13",normal,normal
120,2023-04-12 18:05:00+00:00,pi3testbed,0.03,0.02,0.06,4,0,0,5278401,"61 days,  2:13",normal,normal
121,2023-04-12 18:05:10+00:00,pi3testbed,0.03,0.02,0.06,4,0,0,5278411,"61 days,  2:13",normal,normal
122,2023-04-12 18:05:20+00:00,pi3testbed,0.02,0.01,0.06,4,0,0,5278421,"61 days,  2:13",normal,normal
123,2023-04-12 18:05:30+00:00,pi3testbed,0.02,0.01,0.06,4,0,0,5278431,"61 days,  2:13",normal,normal
124,2023-04-12 18:05:40+00:00,pi3testbed,0.02,0.01,0.05,4,0,0,5278441,"61 days,  2:14",normal,normal
125,2023-04-12 18:05:50+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278451,"61 days,  2:14",normal,normal
126,2023-04-12 18:06:00+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278461,"61 days,  2:14",normal,normal
127,2023-04-12 18:06:10+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278471,"61 days,  2:14",normal,normal
128,2023-04-12 18:06:20+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278481,"61 days,  2:14",normal,normal
129,2023-04-12 18:06:30+00:00,pi3testbed,0.08,0.01,0.06,4,0,0,5278491,"61 days,  2:14",normal,normal
130,2023-04-12 18:06:40+00:00,pi3testbed,0.07,0.01,0.06,4,0,0,5278501,"61 days,  2:15",normal,normal
131,2023-04-12 18:06:50+00:00,pi3testbed,0.06,0.01,0.06,4,0,0,5278511,"61 days,  2:15",normal,normal
132,2023-04-12 18:07:00+00:00,pi3testbed,0.05,0.01,0.05,4,0,0,5278521,"61 days,  2:15",normal,normal
133,2023-04-12 18:07:10+00:00,pi3testbed,0.04,0.01,0.05,4,0,0,5278531,"61 days,  2:15",normal,normal
134,2023-04-12 18:07:20+00:00,pi3testbed,0.03,0.01,0.05,4,0,0,5278541,"61 days,  2:15",normal,normal
135,2023-04-12 18:07:30+00:00,pi3testbed,0.1,0.01,0.07,4,0,0,5278551,"61 days,  2:15",normal,normal
136,2023-04-12 18:07:40+00:00,pi3testbed,0.08,0.01,0.06,4,0,0,5278561,"61 days,  2:16",normal,normal
137,2023-04-12 18:07:50+00:00,pi3testbed,0.07,0.01,0.06,4,0,0,5278571,"61 days,  2:16",normal,normal
138,2023-04-12 18:08:00+00:00,pi3testbed,0.06,0.01,0.06,4,0,0,5278581,"61 days,  2:16",normal,normal
139,2023-04-12 18:08:10+00:00,pi3testbed,0.05,0.01,0.06,4,0,0,5278591,"61 days,  2:16",normal,normal
140,2023-04-12 18:08:20+00:00,pi3testbed,0.04,0.01,0.05,4,0,0,5278601,"61 days,  2:16",normal,normal
141,2023-04-12 18:08:30+00:00,pi3testbed,0.11,0.01,0.07,4,0,0,5278611,"61 days,  2:16",normal,normal
142,2023-04-12 18:08:40+00:00,pi3testbed,0.17,0.02,0.08,4,0,0,5278621,"61 days,  2:17",normal,normal
143,2023-04-12 18:08:50+00:00,pi3testbed,0.14,0.02,0.08,4,0,0,5278631,"61 days,  2:17",normal,normal
144,2023-04-12 18:09:00+00:00,pi3testbed,0.12,0.02,0.08,4,0,0,5278641,"61 days,  2:17",normal,normal
145,2023-04-12 18:09:10+00:00,pi3testbed,0.1,0.02,0.07,4,0,0,5278651,"61 days,  2:17",normal,normal
146,2023-04-12 18:09:20+00:00,pi3testbed,0.08,0.01,0.07,4,0,0,5278661,"61 days,  2:17",normal,normal
147,2023-04-12 18:09:30+00:00,pi3testbed,0.14,0.02,0.08,4,0,0,5278671,"61 days,  2:17",normal,normal
148,2023-04-12 18:09:40+00:00,pi3testbed,0.12,0.02,0.08,4,0,0,5278681,"61 days,  2:18",normal,normal
149,2023-04-12 18:09:50+00:00,pi3testbed,0.1,0.02,0.08,4,0,0,5278691,"61 days,  2:18",normal,normal
150,2023-04-12 18:10:00+00:00,pi3testbed,0.09,0.02,0.08,4,0,0,5278701,"61 days,  2:18",normal,normal
151,2023-04-12 18:10:10+00:00,pi3testbed,0.07,0.02,0.07,4,0,0,5278711,"61 days,  2:18",normal,normal
152,2023-04-12 18:10:20+00:00,pi3testbed,0.06,0.01,0.07,4,0,0,5278721,"61 days,  2:18",normal,normal
153,2023-04-12 18:10:30+00:00,pi3testbed,0.05,0.01,0.07,4,0,0,5278731,"61 days,  2:18",normal,normal
154,2023-04-12 18:10:40+00:00,pi3testbed,0.04,0.01,0.06,4,0,0,5278741,"61 days,  2:19",normal,normal
155,2023-04-12 18:10:50+00:00,pi3testbed,0.2,0.02,0.09,4,0,0,5278751,"61 days,  2:19",normal,normal
156,2023-04-12 18:11:00+00:00,pi3testbed,0.17,0.02,0.09,4,0,0,5278761,"61 days,  2:19",normal,normal
157,2023-04-12 18:11:10+00:00,pi3testbed,0.14,0.02,0.09,4,0,0,5278771,"61 days,  2:19",normal,normal
158,2023-04-12 18:11:20+00:00,pi3testbed,0.12,0.02,0.08,4,0,0,5278781,"61 days,  2:19",normal,normal
159,2023-04-12 18:11:30+00:00,pi3testbed,0.1,0.02,0.08,4,0,0,5278791,"61 days,  2:19",normal,normal
160,2023-04-12 18:11:40+00:00,pi3testbed,0.08,0.02,0.08,4,0,0,5278801,"61 days,  2:20",normal,normal
161,2023-04-12 18:11:50+00:00,pi3testbed,0.07,0.02,0.08,4,0,0,5278811,"61 days,  2:20",normal,normal
162,2023-04-12 18:12:00+00:00,pi3testbed,0.06,0.02,0.07,4,0,0,5278821,"61 days,  2:20",normal,normal
163,2023-04-12 18:12:10+00:00,pi3testbed,0.05,0.02,0.07,4,0,0,5278831,"61 days,  2:20",normal,normal
164,2023-04-12 18:12:20+00:00,pi3testbed,0.04,0.01,0.07,4,0,0,5278841,"61 days,  2:20",normal,normal
165,2023-04-12 18:12:30+00:00,pi3testbed,0.03,0.01,0.06,4,0,0,5278851,"61 days,  2:20",normal,normal
166,2023-04-12 18:12:40+00:00,pi3testbed,0.03,0.01,0.06,4,0,0,5278861,"61 days,  2:21",normal,normal
167,2023-04-12 18:12:50+00:00,pi3testbed,0.02,0.01,0.06,4,0,0,5278871,"61 days,  2:21",normal,normal
168,2023-04-12 18:13:00+00:00,pi3testbed,0.02,0.01,0.06,4,0,0,5278881,"61 days,  2:21",normal,normal
169,2023-04-12 18:13:10+00:00,pi3testbed,0.02,0.01,0.05,4,0,0,5278891,"61 days,  2:21",normal,normal
170,2023-04-12 18:13:20+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278901,"61 days,  2:21",normal,normal
171,2023-04-12 18:13:30+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278911,"61 days,  2:21",normal,normal
172,2023-04-12 18:13:40+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278921,"61 days,  2:22",normal,normal
173,2023-04-12 18:13:50+00:00,pi3testbed,0.01,0.01,0.05,4,0,0,5278931,"61 days,  2:22",normal,normal
174,2023-04-12 18:14:00+00:00,pi3testbed,0.01,0.0,0.04,4,0,0,5278941,"61 days,  2:22",normal,normal
175,2023-04-12 18:14:10+00:00,pi3testbed,0.0,0.0,0.04,4,0,0,5278951,"61 days,  2:22",normal,normal
176,2023-04-12 18:14:20+00:00,pi3testbed,0.0,0.0,0.04,4,0,0,5278961,"61 days,  2:22",normal,normal
177,2023-04-12 18:14:30+00:00,pi3testbed,0.0,0.0,0.04,4,0,0,5278971,"61 days,  2:22",normal,normal
178,2023-04-12 18:14:40+00:00,pi3testbed,0.0,0.0,0.04,4,0,0,5278981,"61 days,  2:23",normal,normal
179,2023-04-12 18:14:50+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5278991,"61 days,  2:23",normal,normal
180,2023-04-12 18:15:00+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279001,"61 days,  2:23",normal,normal
181,2023-04-12 18:15:10+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279011,"61 days,  2:23",normal,normal
182,2023-04-12 18:15:20+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279021,"61 days,  2:23",normal,normal
183,2023-04-12 18:15:30+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279031,"61 days,  2:23",normal,normal
184,2023-04-12 18:15:40+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279041,"61 days,  2:24",normal,normal
185,2023-04-12 18:15:50+00:00,pi3testbed,0.0,0.0,0.03,4,0,0,5279051,"61 days,  2:24",normal,normal
186,2023-04-12 18:16:00+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279061,"61 days,  2:24",normal,normal
187,2023-04-12 18:16:10+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279071,"61 days,  2:24",normal,normal
188,2023-04-12 18:16:20+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279081,"61 days,  2:24",normal,normal
189,2023-04-12 18:16:30+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279091,"61 days,  2:24",normal,normal
190,2023-04-12 18:16:40+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279101,"61 days,  2:25",normal,normal
191,2023-04-12 18:16:50+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279111,"61 days,  2:25",normal,normal
192,2023-04-12 18:17:00+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279121,"61 days,  2:25",normal,normal
193,2023-04-12 18:17:10+00:00,pi3testbed,0.0,0.0,0.02,4,0,0,5279131,"61 days,  2:25",normal,normal
194,2023-04-12 18:17:20+00:00,pi3testbed,0.08,0.01,0.03,4,0,0,5279141,"61 days,  2:25",normal,normal
195,2023-04-12 18:17:30+00:00,pi3testbed,0.07,0.0,0.03,4,0,0,5279151,"61 days,  2:25",normal,normal
196,2023-04-12 18:17:40+00:00,pi3testbed,0.06,0.0,0.03,4,0,0,5279161,"61 days,  2:26",normal,normal
197,2023-04-12 18:17:50+00:00,pi3testbed,0.05,0.0,0.03,4,0,0,5279171,"61 days,  2:26",normal,normal
198,2023-04-12 18:18:00+00:00,pi3testbed,0.04,0.0,0.03,4,0,0,5279181,"61 days,  2:26",normal,normal
199,2023-04-12 18:18:10+00:00,pi3testbed,0.03,0.0,0.03,4,0,0,5279191,"61 days,  2:26",normal,normal
200,2023-04-12 18:18:20+00:00,pi3testbed,0.03,0.0,0.03,4,0,0,5279201,"61 days,  2:26",normal,normal
201,2023-04-12 18:18:30+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5279211,"61 days,  2:26",normal,normal
202,2023-04-12 18:18:40+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5279221,"61 days,  2:27",normal,normal
203,2023-04-12 18:18:50+00:00,pi3testbed,0.1,0.01,0.04,4,0,0,5279231,"61 days,  2:27",normal,normal
204,2023-04-12 18:19:00+00:00,pi3testbed,0.08,0.0,0.04,4,0,0,5279241,"61 days,  2:27",normal,normal
205,2023-04-12 18:19:10+00:00,pi3testbed,0.07,0.0,0.04,4,0,0,5279251,"61 days,  2:27",normal,normal
206,2023-04-12 18:19:20+00:00,pi3testbed,0.06,0.0,0.03,4,0,0,5279261,"61 days,  2:27",normal,normal
207,2023-04-12 18:19:30+00:00,pi3testbed,0.05,0.0,0.03,4,0,0,5279271,"61 days,  2:27",normal,normal
208,2023-04-12 18:19:40+00:00,pi3testbed,0.04,0.0,0.03,4,0,0,5279281,"61 days,  2:28",normal,normal
209,2023-04-12 18:19:50+00:00,pi3testbed,0.03,0.0,0.03,4,0,0,5279291,"61 days,  2:28",normal,normal
210,2023-04-12 18:20:00+00:00,pi3testbed,0.03,0.0,0.03,4,0,0,5279301,"61 days,  2:28",normal,normal
211,2023-04-12 18:20:10+00:00,pi3testbed,0.02,0.0,0.03,4,0,0,5279311,"61 days,  2:28",normal,normal
212,2023-04-12 18:20:20+00:00,pi3testbed,0.02,0.0,0.03,4,0,0,5279321,"61 days,  2:28",normal,normal
213,2023-04-12 18:20:30+00:00,pi3testbed,0.02,0.0,0.02,4,0,0,5279331,"61 days,  2:28",normal,normal
214,2023-04-12 18:20:40+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5279341,"61 days,  2:29",normal,normal
215,2023-04-12 18:20:50+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5279351,"61 days,  2:29",normal,normal
216,2023-04-12 18:21:00+00:00,pi3testbed,0.01,0.0,0.02,4,0,0,5279361,"61 days,  2:29",normal,normal
