,_time,host,load1,load15,load5,n_cpus,n_unique_users,n_users,uptime,uptime_format,class_1,class_2
61,2023-04-12 17:55:10+00:00,pi4testbed,0.03,0.0,0.03,4,0,0,5339611,"61 days, 19:13",normal,normal
62,2023-04-12 17:55:20+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5339621,"61 days, 19:13",normal,normal
63,2023-04-12 17:55:30+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5339631,"61 days, 19:13",normal,normal
64,2023-04-12 17:55:40+00:00,pi4testbed,0.02,0.0,0.02,4,0,0,5339641,"61 days, 19:14",normal,normal
65,2023-04-12 17:55:50+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339651,"61 days, 19:14",normal,normal
66,2023-04-12 17:56:00+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339661,"61 days, 19:14",normal,normal
67,2023-04-12 17:56:10+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339671,"61 days, 19:14",normal,normal
68,2023-04-12 17:56:20+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339681,"61 days, 19:14",normal,normal
69,2023-04-12 17:56:30+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339691,"61 days, 19:14",normal,normal
70,2023-04-12 17:56:40+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339701,"61 days, 19:15",normal,normal
71,2023-04-12 17:56:50+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339711,"61 days, 19:15",normal,normal
72,2023-04-12 17:57:00+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339721,"61 days, 19:15",normal,normal
73,2023-04-12 17:57:10+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339731,"61 days, 19:15",normal,normal
74,2023-04-12 17:57:20+00:00,pi4testbed,0.08,0.01,0.03,4,0,0,5339741,"61 days, 19:15",normal,normal
75,2023-04-12 17:57:30+00:00,pi4testbed,0.07,0.0,0.03,4,0,0,5339751,"61 days, 19:15",normal,normal
76,2023-04-12 17:57:40+00:00,pi4testbed,0.06,0.0,0.03,4,0,0,5339761,"61 days, 19:16",normal,normal
77,2023-04-12 17:57:50+00:00,pi4testbed,0.05,0.0,0.03,4,0,0,5339771,"61 days, 19:16",normal,normal
78,2023-04-12 17:58:00+00:00,pi4testbed,0.04,0.0,0.03,4,0,0,5339781,"61 days, 19:16",normal,normal
79,2023-04-12 17:58:10+00:00,pi4testbed,0.03,0.0,0.03,4,0,0,5339791,"61 days, 19:16",normal,normal
80,2023-04-12 17:58:20+00:00,pi4testbed,0.03,0.0,0.02,4,0,0,5339801,"61 days, 19:16",normal,normal
81,2023-04-12 17:58:30+00:00,pi4testbed,0.02,0.0,0.02,4,0,0,5339811,"61 days, 19:16",normal,normal
82,2023-04-12 17:58:40+00:00,pi4testbed,0.02,0.0,0.02,4,0,0,5339821,"61 days, 19:17",normal,normal
83,2023-04-12 17:58:50+00:00,pi4testbed,0.02,0.0,0.02,4,0,0,5339831,"61 days, 19:17",normal,normal
84,2023-04-12 17:59:00+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339841,"61 days, 19:17",normal,normal
85,2023-04-12 17:59:10+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339851,"61 days, 19:17",normal,normal
86,2023-04-12 17:59:20+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339861,"61 days, 19:17",normal,normal
87,2023-04-12 17:59:30+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5339871,"61 days, 19:17",normal,normal
88,2023-04-12 17:59:40+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339881,"61 days, 19:18",normal,normal
89,2023-04-12 17:59:50+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339891,"61 days, 19:18",normal,normal
90,2023-04-12 18:00:00+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5339901,"61 days, 19:18",normal,normal
91,2023-04-12 18:00:10+00:00,pi4testbed,0.08,0.01,0.03,4,0,0,5339911,"61 days, 19:18",normal,normal
92,2023-04-12 18:00:20+00:00,pi4testbed,0.07,0.0,0.03,4,0,0,5339921,"61 days, 19:18",normal,normal
93,2023-04-12 18:00:30+00:00,pi4testbed,0.06,0.0,0.03,4,0,0,5339931,"61 days, 19:18",normal,normal
94,2023-04-12 18:00:40+00:00,pi4testbed,0.05,0.0,0.03,4,0,0,5339941,"61 days, 19:19",normal,normal
95,2023-04-12 18:00:50+00:00,pi4testbed,0.19,0.01,0.06,4,0,0,5339951,"61 days, 19:19",normal,normal
96,2023-04-12 18:01:00+00:00,pi4testbed,0.16,0.01,0.06,4,0,0,5339961,"61 days, 19:19",normal,normal
97,2023-04-12 18:01:10+00:00,pi4testbed,0.13,0.01,0.05,4,0,0,5339971,"61 days, 19:19",normal,normal
98,2023-04-12 18:01:20+00:00,pi4testbed,0.11,0.01,0.05,4,0,0,5339981,"61 days, 19:19",normal,normal
99,2023-04-12 18:01:30+00:00,pi4testbed,0.1,0.01,0.05,4,0,0,5339991,"61 days, 19:19",normal,normal
100,2023-04-12 18:01:40+00:00,pi4testbed,0.08,0.01,0.05,4,0,0,5340001,"61 days, 19:20",normal,normal
101,2023-04-12 18:01:50+00:00,pi4testbed,0.07,0.01,0.05,4,0,0,5340011,"61 days, 19:20",normal,normal
102,2023-04-12 18:02:00+00:00,pi4testbed,0.06,0.01,0.04,4,0,0,5340021,"61 days, 19:20",normal,normal
103,2023-04-12 18:02:10+00:00,pi4testbed,0.05,0.0,0.04,4,0,0,5340031,"61 days, 19:20",normal,normal
104,2023-04-12 18:02:20+00:00,pi4testbed,0.04,0.0,0.04,4,0,0,5340041,"61 days, 19:20",normal,normal
105,2023-04-12 18:02:30+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340051,"61 days, 19:20",normal,normal
106,2023-04-12 18:02:40+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340061,"61 days, 19:21",normal,normal
107,2023-04-12 18:02:50+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340071,"61 days, 19:21",normal,normal
108,2023-04-12 18:03:00+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5340081,"61 days, 19:21",normal,normal
109,2023-04-12 18:03:10+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5340091,"61 days, 19:21",normal,normal
110,2023-04-12 18:03:20+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340101,"61 days, 19:21",normal,normal
111,2023-04-12 18:03:30+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340111,"61 days, 19:21",normal,normal
112,2023-04-12 18:03:40+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340121,"61 days, 19:22",normal,normal
113,2023-04-12 18:03:50+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340131,"61 days, 19:22",normal,normal
114,2023-04-12 18:04:00+00:00,pi4testbed,0.17,0.01,0.06,4,0,0,5340141,"61 days, 19:22",normal,normal
115,2023-04-12 18:04:10+00:00,pi4testbed,0.14,0.01,0.06,4,0,0,5340151,"61 days, 19:22",normal,normal
116,2023-04-12 18:04:20+00:00,pi4testbed,0.12,0.01,0.05,4,0,0,5340161,"61 days, 19:22",normal,normal
117,2023-04-12 18:04:30+00:00,pi4testbed,0.1,0.01,0.05,4,0,0,5340171,"61 days, 19:22",normal,normal
118,2023-04-12 18:04:40+00:00,pi4testbed,0.08,0.01,0.05,4,0,0,5340181,"61 days, 19:23",normal,normal
119,2023-04-12 18:04:50+00:00,pi4testbed,0.07,0.01,0.05,4,0,0,5340191,"61 days, 19:23",normal,normal
120,2023-04-12 18:05:00+00:00,pi4testbed,0.06,0.0,0.05,4,0,0,5340201,"61 days, 19:23",normal,normal
121,2023-04-12 18:05:10+00:00,pi4testbed,0.05,0.0,0.04,4,0,0,5340211,"61 days, 19:23",normal,normal
122,2023-04-12 18:05:20+00:00,pi4testbed,0.04,0.0,0.04,4,0,0,5340221,"61 days, 19:23",normal,normal
123,2023-04-12 18:05:30+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340231,"61 days, 19:23",normal,normal
124,2023-04-12 18:05:40+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340241,"61 days, 19:24",normal,normal
125,2023-04-12 18:05:50+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340251,"61 days, 19:24",normal,normal
126,2023-04-12 18:06:00+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340261,"61 days, 19:24",normal,normal
127,2023-04-12 18:06:10+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5340271,"61 days, 19:24",normal,normal
128,2023-04-12 18:06:20+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340281,"61 days, 19:24",normal,normal
129,2023-04-12 18:06:30+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340291,"61 days, 19:24",normal,normal
130,2023-04-12 18:06:40+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340301,"61 days, 19:25",normal,normal
131,2023-04-12 18:06:50+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340311,"61 days, 19:25",normal,normal
132,2023-04-12 18:07:00+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340321,"61 days, 19:25",normal,normal
133,2023-04-12 18:07:10+00:00,pi4testbed,0.16,0.01,0.06,4,0,0,5340331,"61 days, 19:25",normal,normal
134,2023-04-12 18:07:20+00:00,pi4testbed,0.14,0.01,0.06,4,0,0,5340341,"61 days, 19:25",normal,normal
135,2023-04-12 18:07:30+00:00,pi4testbed,0.12,0.01,0.05,4,0,0,5340351,"61 days, 19:25",normal,normal
136,2023-04-12 18:07:40+00:00,pi4testbed,0.1,0.01,0.05,4,0,0,5340361,"61 days, 19:26",normal,normal
137,2023-04-12 18:07:50+00:00,pi4testbed,0.08,0.01,0.05,4,0,0,5340371,"61 days, 19:26",normal,normal
138,2023-04-12 18:08:00+00:00,pi4testbed,0.07,0.01,0.05,4,0,0,5340381,"61 days, 19:26",normal,normal
139,2023-04-12 18:08:10+00:00,pi4testbed,0.06,0.0,0.05,4,0,0,5340391,"61 days, 19:26",normal,normal
140,2023-04-12 18:08:20+00:00,pi4testbed,0.05,0.0,0.04,4,0,0,5340401,"61 days, 19:26",normal,normal
141,2023-04-12 18:08:30+00:00,pi4testbed,0.04,0.0,0.04,4,0,0,5340411,"61 days, 19:26",normal,normal
142,2023-04-12 18:08:40+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340421,"61 days, 19:27",normal,normal
143,2023-04-12 18:08:50+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340431,"61 days, 19:27",normal,normal
144,2023-04-12 18:09:00+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340441,"61 days, 19:27",normal,normal
145,2023-04-12 18:09:10+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340451,"61 days, 19:27",normal,normal
146,2023-04-12 18:09:20+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5340461,"61 days, 19:27",normal,normal
147,2023-04-12 18:09:30+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340471,"61 days, 19:27",normal,normal
148,2023-04-12 18:09:40+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340481,"61 days, 19:28",normal,normal
149,2023-04-12 18:09:50+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340491,"61 days, 19:28",normal,normal
150,2023-04-12 18:10:00+00:00,pi4testbed,0.09,0.01,0.04,4,0,0,5340501,"61 days, 19:28",normal,normal
151,2023-04-12 18:10:10+00:00,pi4testbed,0.07,0.0,0.04,4,0,0,5340511,"61 days, 19:28",normal,normal
152,2023-04-12 18:10:20+00:00,pi4testbed,0.21,0.01,0.07,4,0,0,5340521,"61 days, 19:28",normal,normal
153,2023-04-12 18:10:30+00:00,pi4testbed,0.18,0.01,0.07,4,0,0,5340531,"61 days, 19:28",normal,normal
154,2023-04-12 18:10:40+00:00,pi4testbed,0.15,0.01,0.07,4,0,0,5340541,"61 days, 19:29",normal,normal
155,2023-04-12 18:10:50+00:00,pi4testbed,0.13,0.01,0.06,4,0,0,5340551,"61 days, 19:29",normal,normal
156,2023-04-12 18:11:00+00:00,pi4testbed,0.11,0.01,0.06,4,0,0,5340561,"61 days, 19:29",normal,normal
157,2023-04-12 18:11:10+00:00,pi4testbed,0.09,0.01,0.06,4,0,0,5340571,"61 days, 19:29",normal,normal
158,2023-04-12 18:11:20+00:00,pi4testbed,0.08,0.01,0.06,4,0,0,5340581,"61 days, 19:29",normal,normal
159,2023-04-12 18:11:30+00:00,pi4testbed,0.06,0.01,0.05,4,0,0,5340591,"61 days, 19:29",normal,normal
160,2023-04-12 18:11:40+00:00,pi4testbed,0.05,0.01,0.05,4,0,0,5340601,"61 days, 19:30",normal,normal
161,2023-04-12 18:11:50+00:00,pi4testbed,0.04,0.01,0.05,4,0,0,5340611,"61 days, 19:30",normal,normal
162,2023-04-12 18:12:00+00:00,pi4testbed,0.04,0.0,0.05,4,0,0,5340621,"61 days, 19:30",normal,normal
163,2023-04-12 18:12:10+00:00,pi4testbed,0.03,0.0,0.05,4,0,0,5340631,"61 days, 19:30",normal,normal
164,2023-04-12 18:12:20+00:00,pi4testbed,0.03,0.0,0.04,4,0,0,5340641,"61 days, 19:30",normal,normal
165,2023-04-12 18:12:30+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340651,"61 days, 19:30",normal,normal
166,2023-04-12 18:12:40+00:00,pi4testbed,0.02,0.0,0.04,4,0,0,5340661,"61 days, 19:31",normal,normal
167,2023-04-12 18:12:50+00:00,pi4testbed,0.01,0.0,0.04,4,0,0,5340671,"61 days, 19:31",normal,normal
168,2023-04-12 18:13:00+00:00,pi4testbed,0.01,0.0,0.04,4,0,0,5340681,"61 days, 19:31",normal,normal
169,2023-04-12 18:13:10+00:00,pi4testbed,0.01,0.0,0.04,4,0,0,5340691,"61 days, 19:31",normal,normal
170,2023-04-12 18:13:20+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340701,"61 days, 19:31",normal,normal
171,2023-04-12 18:13:30+00:00,pi4testbed,0.01,0.0,0.03,4,0,0,5340711,"61 days, 19:31",normal,normal
172,2023-04-12 18:13:40+00:00,pi4testbed,0.0,0.0,0.03,4,0,0,5340721,"61 days, 19:32",normal,normal
173,2023-04-12 18:13:50+00:00,pi4testbed,0.0,0.0,0.03,4,0,0,5340731,"61 days, 19:32",normal,normal
174,2023-04-12 18:14:00+00:00,pi4testbed,0.0,0.0,0.03,4,0,0,5340741,"61 days, 19:32",normal,normal
175,2023-04-12 18:14:10+00:00,pi4testbed,0.0,0.0,0.03,4,0,0,5340751,"61 days, 19:32",normal,normal
176,2023-04-12 18:14:20+00:00,pi4testbed,0.0,0.0,0.03,4,0,0,5340761,"61 days, 19:32",normal,normal
177,2023-04-12 18:14:30+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340771,"61 days, 19:32",normal,normal
178,2023-04-12 18:14:40+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340781,"61 days, 19:33",normal,normal
179,2023-04-12 18:14:50+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340791,"61 days, 19:33",normal,normal
180,2023-04-12 18:15:00+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340801,"61 days, 19:33",normal,normal
181,2023-04-12 18:15:10+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340811,"61 days, 19:33",normal,normal
182,2023-04-12 18:15:20+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340821,"61 days, 19:33",normal,normal
183,2023-04-12 18:15:30+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340831,"61 days, 19:33",normal,normal
184,2023-04-12 18:15:40+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340841,"61 days, 19:34",normal,normal
185,2023-04-12 18:15:50+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340851,"61 days, 19:34",normal,normal
186,2023-04-12 18:16:00+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5340861,"61 days, 19:34",normal,normal
187,2023-04-12 18:16:10+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5340871,"61 days, 19:34",normal,normal
188,2023-04-12 18:16:20+00:00,pi4testbed,0.16,0.01,0.05,4,0,0,5340881,"61 days, 19:34",normal,normal
189,2023-04-12 18:16:30+00:00,pi4testbed,0.13,0.01,0.05,4,0,0,5340891,"61 days, 19:34",normal,normal
190,2023-04-12 18:16:40+00:00,pi4testbed,0.11,0.01,0.04,4,0,0,5340901,"61 days, 19:35",normal,normal
191,2023-04-12 18:16:50+00:00,pi4testbed,0.1,0.01,0.04,4,0,0,5340911,"61 days, 19:35",normal,normal
192,2023-04-12 18:17:00+00:00,pi4testbed,0.08,0.01,0.04,4,0,0,5340921,"61 days, 19:35",normal,normal
193,2023-04-12 18:17:10+00:00,pi4testbed,0.07,0.01,0.04,4,0,0,5340931,"61 days, 19:35",normal,normal
194,2023-04-12 18:17:20+00:00,pi4testbed,0.06,0.0,0.04,4,0,0,5340941,"61 days, 19:35",normal,normal
195,2023-04-12 18:17:30+00:00,pi4testbed,0.05,0.0,0.03,4,0,0,5340951,"61 days, 19:35",normal,normal
196,2023-04-12 18:17:40+00:00,pi4testbed,0.04,0.0,0.03,4,0,0,5340961,"61 days, 19:36",normal,normal
197,2023-04-12 18:17:50+00:00,pi4testbed,0.03,0.0,0.03,4,0,0,5340971,"61 days, 19:36",normal,normal
198,2023-04-12 18:18:00+00:00,pi4testbed,0.03,0.0,0.03,4,0,0,5340981,"61 days, 19:36",normal,normal
199,2023-04-12 18:18:10+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5340991,"61 days, 19:36",normal,normal
200,2023-04-12 18:18:20+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5341001,"61 days, 19:36",normal,normal
201,2023-04-12 18:18:30+00:00,pi4testbed,0.02,0.0,0.03,4,0,0,5341011,"61 days, 19:36",normal,normal
202,2023-04-12 18:18:40+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5341021,"61 days, 19:37",normal,normal
203,2023-04-12 18:18:50+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5341031,"61 days, 19:37",normal,normal
204,2023-04-12 18:19:00+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5341041,"61 days, 19:37",normal,normal
205,2023-04-12 18:19:10+00:00,pi4testbed,0.01,0.0,0.02,4,0,0,5341051,"61 days, 19:37",normal,normal
206,2023-04-12 18:19:20+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341061,"61 days, 19:37",normal,normal
207,2023-04-12 18:19:30+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341071,"61 days, 19:37",normal,normal
208,2023-04-12 18:19:40+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341081,"61 days, 19:38",normal,normal
209,2023-04-12 18:19:50+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341091,"61 days, 19:38",normal,normal
210,2023-04-12 18:20:00+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341101,"61 days, 19:38",normal,normal
211,2023-04-12 18:20:10+00:00,pi4testbed,0.0,0.0,0.02,4,0,0,5341111,"61 days, 19:38",normal,normal
212,2023-04-12 18:20:20+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5341121,"61 days, 19:38",normal,normal
213,2023-04-12 18:20:30+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5341131,"61 days, 19:38",normal,normal
214,2023-04-12 18:20:40+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5341141,"61 days, 19:39",normal,normal
215,2023-04-12 18:20:50+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5341151,"61 days, 19:39",normal,normal
216,2023-04-12 18:21:00+00:00,pi4testbed,0.0,0.0,0.01,4,0,0,5341161,"61 days, 19:39",normal,normal
